iter,model,max_vertex_scale,max_vertex_moment,centered_vertex_features,pca,acc,bal_acc,roc_auc,pr_auc
18,SVC,4,5,True,No,0.7920792079207921,0.7894088669950738,-1.0,-1.0
19,SVC,4,5,True,No,0.7425742574257426,0.7112403100775193,-1.0,-1.0
0,RBF,4,5,True,No,0.7254901960784313,0.535632183908046,-1.0,-1.0
1,RBF,4,5,True,No,0.7941176470588235,0.6586206896551724,-1.0,-1.0
2,RBF,4,5,True,No,0.7254901960784313,0.5632183908045977,-1.0,-1.0
3,RBF,4,5,True,No,0.7647058823529411,0.6137931034482759,-1.0,-1.0
4,RBF,4,5,True,No,0.6862745098039216,0.6229885057471265,-1.0,-1.0
5,RBF,4,5,True,No,0.7058823529411765,0.5241379310344828,-1.0,-1.0
6,RBF,4,5,True,No,0.6568627450980392,0.5229885057471264,-1.0,-1.0
7,RBF,4,5,True,No,0.6862745098039216,0.5402298850574713,-1.0,-1.0
8,RBF,4,5,True,No,0.6862745098039216,0.6781609195402298,-1.0,-1.0
9,RBF,4,5,True,No,0.6372549019607843,0.5114942528735632,-1.0,-1.0
10,RBF,4,5,True,No,0.7156862745098039,0.5850574712643678,-1.0,-1.0
11,RBF,4,5,True,No,0.7254901960784313,0.5908045977011495,-1.0,-1.0
12,RBF,4,5,True,No,0.7745098039215687,0.7574712643678161,-1.0,-1.0
13,RBF,4,5,True,No,0.6862745098039216,0.5402298850574713,-1.0,-1.0
14,RBF,4,5,True,No,0.7029702970297029,0.6477832512315271,-1.0,-1.0
15,RBF,4,5,True,No,0.6732673267326733,0.5106732348111658,-1.0,-1.0
16,RBF,4,5,True,No,0.7425742574257426,0.520935960591133,-1.0,-1.0
17,RBF,4,5,True,No,0.7524752475247525,0.7664203612479474,-1.0,-1.0
18,RBF,4,5,True,No,0.6831683168316832,0.48645320197044334,-1.0,-1.0
19,RBF,4,5,True,No,0.7128712871287128,0.5837209302325581,-1.0,-1.0
0,LR,4,5,True,No,0.6176470588235294,0.5551724137931034,0.49195402298850577,0.8236296348801365
1,LR,4,5,True,No,0.5686274509803921,0.5264367816091954,0.48812260536398466,0.8230851302793093
2,LR,4,5,True,No,0.6372549019607843,0.6218390804597701,0.7049808429118773,0.9288906085832009
3,LR,4,5,True,No,0.5392156862745098,0.5367816091954023,0.574712643678161,0.8986070272250039
4,LR,4,5,True,No,0.5882352941176471,0.48275862068965514,0.47509578544061304,0.8393153475377445
5,LR,4,5,True,No,0.6470588235294118,0.6275862068965516,0.6199233716475095,0.8917784917220941
6,LR,4,5,True,No,0.6274509803921569,0.560919540229885,0.53639846743295,0.8461669133061565
7,LR,4,5,True,No,0.7156862745098039,0.7229885057471264,0.7494252873563219,0.9155254204210753
8,LR,4,5,True,No,0.5392156862745098,0.5643678160919541,0.6153256704980843,0.8873345691755246
9,LR,4,5,True,No,0.5588235294117647,0.5206896551724138,0.5126436781609196,0.8225369946841884
10,LR,4,5,True,No,0.6568627450980392,0.6885057471264368,0.7157088122605364,0.9242858320168886
11,LR,4,5,True,No,0.6274509803921569,0.560919540229885,0.5624521072796935,0.863924697770816
12,LR,4,5,True,No,0.6274509803921569,0.5885057471264368,0.6544061302681992,0.9053480723800876
13,LR,4,5,True,No,0.6568627450980392,0.6609195402298851,0.6773946360153256,0.8955010927911611
14,LR,4,5,True,No,0.6138613861386139,0.6559934318555009,0.7389162561576355,0.9443021680403324
15,LR,4,5,True,No,0.6831683168316832,0.6063218390804598,0.6699507389162562,0.9246659915417442
16,LR,4,5,True,No,0.6534653465346535,0.6490147783251232,0.6247947454844007,0.9055188682527159
17,LR,4,5,True,No,0.5445544554455446,0.5258620689655172,0.5320197044334976,0.833850367278328
18,LR,4,5,True,No,0.6435643564356436,0.5833333333333333,0.6059113300492611,0.853698757495086
19,LR,4,5,True,No,0.594059405940594,0.5689922480620155,0.541860465116279,0.841363074024179
0,SVC,4,5,True,No,0.6764705882352942,0.5620689655172414,-1.0,-1.0
1,SVC,4,5,True,No,0.6764705882352942,0.7275862068965517,-1.0,-1.0
2,SVC,4,5,True,No,0.7058823529411765,0.6344827586206896,-1.0,-1.0
3,SVC,4,5,True,No,0.6764705882352942,0.6172413793103448,-1.0,-1.0
4,SVC,4,5,True,No,0.6862745098039216,0.5678160919540229,-1.0,-1.0
5,SVC,4,5,True,No,0.6568627450980392,0.5505747126436782,-1.0,-1.0
6,SVC,4,5,True,No,0.7156862745098039,0.6954022988505747,-1.0,-1.0
7,SVC,4,5,True,No,0.6568627450980392,0.57816091954023,-1.0,-1.0
8,SVC,4,5,True,No,0.7058823529411765,0.7172413793103448,-1.0,-1.0
9,SVC,4,5,True,No,0.6666666666666666,0.5563218390804598,-1.0,-1.0
10,SVC,4,5,True,No,0.6862745098039216,0.6229885057471265,-1.0,-1.0
11,SVC,4,5,True,No,0.696078431372549,0.6563218390804597,-1.0,-1.0
12,SVC,4,5,True,No,0.696078431372549,0.6011494252873564,-1.0,-1.0
13,SVC,4,5,True,No,0.6764705882352942,0.5896551724137931,-1.0,-1.0
14,SVC,4,5,True,No,0.6831683168316832,0.6962233169129721,-1.0,-1.0
15,SVC,4,5,True,No,0.6336633663366337,0.4277504105090312,-1.0,-1.0
16,SVC,4,5,True,No,0.7128712871287128,0.5636288998357963,-1.0,-1.0
17,SVC,4,5,True,No,0.6039603960396039,0.5303776683087028,-1.0,-1.0
18,SVC,4,5,True,No,0.6237623762376238,0.541871921182266,-1.0,-1.0
19,SVC,4,5,True,No,0.693069306930693,0.7372093023255815,-1.0,-1.0
0,RBF,4,5,True,No,0.7254901960784313,0.5632183908045977,-1.0,-1.0
1,RBF,4,5,True,No,0.7156862745098039,0.6126436781609195,-1.0,-1.0
2,RBF,4,5,True,No,0.7843137254901961,0.5977011494252873,-1.0,-1.0
3,RBF,4,5,True,No,0.696078431372549,0.6011494252873564,-1.0,-1.0
4,RBF,4,5,True,No,0.7058823529411765,0.5517241379310345,-1.0,-1.0
5,RBF,4,5,True,No,0.6764705882352942,0.5344827586206896,-1.0,-1.0
6,RBF,4,5,True,No,0.6274509803921569,0.4781609195402299,-1.0,-1.0
7,RBF,4,5,True,No,0.6372549019607843,0.6218390804597701,-1.0,-1.0
8,RBF,4,5,True,No,0.7352941176470589,0.6241379310344828,-1.0,-1.0
9,RBF,4,5,True,No,0.7549019607843137,0.5804597701149425,-1.0,-1.0
10,RBF,4,5,True,No,0.7450980392156863,0.6850574712643678,-1.0,-1.0
11,RBF,4,5,True,No,0.7352941176470589,0.5689655172413793,-1.0,-1.0
12,RBF,4,5,True,No,0.7254901960784313,0.535632183908046,-1.0,-1.0
13,RBF,4,5,True,No,0.7156862745098039,0.5574712643678161,-1.0,-1.0
14,RBF,4,5,True,No,0.7524752475247525,0.646551724137931,-1.0,-1.0
15,RBF,4,5,True,No,0.7425742574257426,0.5808702791461412,-1.0,-1.0
16,RBF,4,5,True,No,0.7524752475247525,0.7364532019704433,-1.0,-1.0
17,RBF,4,5,True,No,0.7029702970297029,0.617816091954023,-1.0,-1.0
18,RBF,4,5,True,No,0.7425742574257426,0.5808702791461412,-1.0,-1.0
19,RBF,4,5,True,No,0.801980198019802,0.8011627906976744,-1.0,-1.0
0,LR,4,5,True,No,0.6568627450980392,0.5505747126436782,0.49425287356321834,0.840035170462666
1,LR,4,5,True,No,0.6862745098039216,0.5678160919540229,0.48735632183908045,0.8242789735413513
2,LR,4,5,True,No,0.6372549019607843,0.5390804597701149,0.5333333333333334,0.8277424333673378
3,LR,4,5,True,No,0.6176470588235294,0.5275862068965518,0.5440613026819923,0.8279960149195744
4,LR,4,5,True,No,0.6078431372549019,0.5770114942528736,0.5846743295019157,0.8858578176850046
5,LR,4,5,True,No,0.6568627450980392,0.6057471264367815,0.6628352490421456,0.9137935357739652
6,LR,4,5,True,No,0.5980392156862745,0.5988505747126437,0.636015325670498,0.9025877255762036
7,LR,4,5,True,No,0.5980392156862745,0.5988505747126437,0.6720306513409962,0.9122613811754883
8,LR,4,5,True,No,0.7352941176470589,0.6517241379310345,0.6704980842911876,0.9259943644869766
9,LR,4,5,True,No,0.5490196078431373,0.5977011494252873,0.6015325670498084,0.896840393153223
10,LR,4,5,True,No,0.5784313725490197,0.532183908045977,0.49885057471264366,0.8150201469395972
11,LR,4,5,True,No,0.6470588235294118,0.6827586206896552,0.6919540229885056,0.9196296785939397
12,LR,4,5,True,No,0.5882352941176471,0.5655172413793104,0.6689655172413793,0.9284144537663613
13,LR,4,5,True,No,0.6078431372549019,0.6597701149425287,0.69272030651341,0.8937041193586422
14,LR,4,5,True,No,0.6633663366336634,0.6547619047619048,0.7208538587848933,0.9382490632516135
15,LR,4,5,True,No,0.6237623762376238,0.6018062397372742,0.535303776683087,0.8655444804768357
16,LR,4,5,True,No,0.6237623762376238,0.5718390804597702,0.6116584564860427,0.8953905459846158
17,LR,4,5,True,No,0.6435643564356436,0.5533661740558292,0.46715927750410513,0.8258152457767887
18,LR,4,5,True,No,0.6336633663366337,0.6075533661740558,0.6264367816091954,0.878619980664904
19,LR,4,5,True,No,0.6534653465346535,0.603875968992248,0.6325581395348836,0.9112157979566187
0,SVC,4,5,True,No,0.696078431372549,0.6563218390804597,-1.0,-1.0
1,SVC,4,5,True,No,0.6274509803921569,0.6160919540229886,-1.0,-1.0
2,SVC,4,5,True,No,0.7352941176470589,0.6517241379310345,-1.0,-1.0
3,SVC,4,5,True,No,0.696078431372549,0.628735632183908,-1.0,-1.0
4,SVC,4,5,True,No,0.6862745098039216,0.5954022988505747,-1.0,-1.0
5,SVC,4,5,True,No,0.6568627450980392,0.44022988505747124,-1.0,-1.0
6,SVC,4,5,True,No,0.7254901960784313,0.7011494252873562,-1.0,-1.0
7,SVC,4,5,True,No,0.6274509803921569,0.5057471264367815,-1.0,-1.0
8,SVC,4,5,True,No,0.6764705882352942,0.6448275862068966,-1.0,-1.0
9,SVC,4,5,True,No,0.6274509803921569,0.6712643678160919,-1.0,-1.0
10,SVC,4,5,True,No,0.7254901960784313,0.6459770114942529,-1.0,-1.0
11,SVC,4,5,True,No,0.6666666666666666,0.639080459770115,-1.0,-1.0
12,SVC,4,5,True,No,0.6666666666666666,0.6114942528735632,-1.0,-1.0
13,SVC,4,5,True,No,0.6372549019607843,0.48390804597701154,-1.0,-1.0
14,SVC,4,5,True,No,0.6237623762376238,0.48193760262725777,-1.0,-1.0
15,SVC,4,5,True,No,0.6237623762376238,0.48193760262725777,-1.0,-1.0
16,SVC,4,5,True,No,0.7128712871287128,0.6535303776683087,-1.0,-1.0
17,SVC,4,5,True,No,0.6831683168316832,0.5763546798029556,-1.0,-1.0
18,SVC,4,5,True,No,0.7227722772277227,0.6293103448275862,-1.0,-1.0
19,SVC,4,5,True,No,0.693069306930693,0.6821705426356589,-1.0,-1.0
0,RBF,4,5,True,No,0.6666666666666666,0.5563218390804598,-1.0,-1.0
1,RBF,4,5,True,No,0.7352941176470589,0.6241379310344828,-1.0,-1.0
2,RBF,4,5,True,No,0.696078431372549,0.6563218390804597,-1.0,-1.0
3,RBF,4,5,True,No,0.7941176470588235,0.6862068965517241,-1.0,-1.0
4,RBF,4,5,True,No,0.6862745098039216,0.5678160919540229,-1.0,-1.0
5,RBF,4,5,True,No,0.7254901960784313,0.6459770114942529,-1.0,-1.0
6,RBF,4,5,True,No,0.696078431372549,0.5735632183908046,-1.0,-1.0
7,RBF,4,5,True,No,0.7156862745098039,0.5850574712643678,-1.0,-1.0
8,RBF,4,5,True,No,0.7156862745098039,0.5574712643678161,-1.0,-1.0
9,RBF,4,5,True,No,0.696078431372549,0.4908045977011495,-1.0,-1.0
10,RBF,4,5,True,No,0.6764705882352942,0.5344827586206896,-1.0,-1.0
11,RBF,4,5,True,No,0.7549019607843137,0.7183908045977011,-1.0,-1.0
12,RBF,4,5,True,No,0.7058823529411765,0.5793103448275863,-1.0,-1.0
13,RBF,4,5,True,No,0.7450980392156863,0.6850574712643678,-1.0,-1.0
14,RBF,4,5,True,No,0.7326732673267327,0.5151888341543513,-1.0,-1.0
15,RBF,4,5,True,No,0.7326732673267327,0.5751231527093597,-1.0,-1.0
16,RBF,4,5,True,No,0.6138613861386139,0.5361247947454844,-1.0,-1.0
17,RBF,4,5,True,No,0.693069306930693,0.5821018062397373,-1.0,-1.0
18,RBF,4,5,True,No,0.693069306930693,0.49220032840722494,-1.0,-1.0
19,RBF,4,5,True,No,0.7326732673267327,0.6779069767441861,-1.0,-1.0
0,LR,4,5,True,No,0.5294117647058824,0.47586206896551725,0.42452107279693496,0.8261167387775296
1,LR,4,5,True,No,0.5686274509803921,0.44367816091954027,0.5340996168582376,0.8904418363184614
2,LR,4,5,True,No,0.6862745098039216,0.6229885057471265,0.6122605363984674,0.8829103082729562
3,LR,4,5,True,No,0.6764705882352942,0.5896551724137931,0.589272030651341,0.8663265229470205
4,LR,4,5,True,No,0.5980392156862745,0.571264367816092,0.5402298850574712,0.8534325773964843
5,LR,4,5,True,No,0.5882352941176471,0.6482758620689655,0.5923371647509578,0.8964915951858711
6,LR,4,5,True,No,0.6666666666666666,0.5839080459770115,0.5118773946360153,0.804859490689273
7,LR,4,5,True,No,0.6176470588235294,0.6103448275862069,0.6076628352490421,0.8685879964377109
8,LR,4,5,True,No,0.6176470588235294,0.6655172413793103,0.6850574712643678,0.9110482636877444
9,LR,4,5,True,No,0.6372549019607843,0.6218390804597701,0.6375478927203064,0.8791833320056556
10,LR,4,5,True,No,0.6568627450980392,0.6333333333333333,0.5977011494252873,0.8428013679741095
11,LR,4,5,True,No,0.6862745098039216,0.5954022988505747,0.6896551724137931,0.9152168233975383
12,LR,4,5,True,No,0.6372549019607843,0.7321839080459771,0.7701149425287357,0.9474427742653148
13,LR,4,5,True,No,0.6176470588235294,0.5827586206896551,0.671264367816092,0.9208286162694838
14,LR,4,5,True,No,0.5742574257425742,0.6030377668308703,0.583743842364532,0.8570511088201316
15,LR,4,5,True,No,0.6534653465346535,0.6490147783251232,0.7151067323481117,0.9185976258332706
16,LR,4,5,True,No,0.6435643564356436,0.6133004926108374,0.5599343185550083,0.8733899807327506
17,LR,4,5,True,No,0.6534653465346535,0.5591133004926109,0.5804597701149425,0.8788383599375155
18,LR,4,5,True,No,0.6237623762376238,0.541871921182266,0.5574712643678161,0.8497418430630318
19,LR,4,5,True,No,0.5346534653465347,0.5341085271317829,0.5945736434108526,0.8901537822542908
0,SVC,4,5,True,No,0.6274509803921569,0.560919540229885,-1.0,-1.0
1,SVC,4,5,True,No,0.7156862745098039,0.5574712643678161,-1.0,-1.0
2,SVC,4,5,True,No,0.6274509803921569,0.5333333333333333,-1.0,-1.0
3,SVC,4,5,True,No,0.7843137254901961,0.7632183908045977,-1.0,-1.0
4,SVC,4,5,True,No,0.6764705882352942,0.5896551724137931,-1.0,-1.0
5,SVC,4,5,True,No,0.7254901960784313,0.6459770114942529,-1.0,-1.0
6,SVC,4,5,True,No,0.7745098039215687,0.674712643678161,-1.0,-1.0
7,SVC,4,5,True,No,0.7254901960784313,0.6735632183908046,-1.0,-1.0
8,SVC,4,5,True,No,0.6176470588235294,0.5,-1.0,-1.0
9,SVC,4,5,True,No,0.7352941176470589,0.6517241379310345,-1.0,-1.0
10,SVC,4,5,True,No,0.7156862745098039,0.6126436781609195,-1.0,-1.0
11,SVC,4,5,True,No,0.6666666666666666,0.5563218390804598,-1.0,-1.0
12,SVC,4,5,True,No,0.7156862745098039,0.5850574712643678,-1.0,-1.0
13,SVC,4,5,True,No,0.6764705882352942,0.7,-1.0,-1.0
14,SVC,4,5,True,No,0.6732673267326733,0.6005747126436782,-1.0,-1.0
15,SVC,4,5,True,No,0.6435643564356436,0.5233990147783252,-1.0,-1.0
16,SVC,4,5,True,No,0.5643564356435643,0.5673234811165846,-1.0,-1.0
17,SVC,4,5,True,No,0.7128712871287128,0.743431855500821,-1.0,-1.0
18,SVC,4,5,True,No,0.6732673267326733,0.6305418719211823,-1.0,-1.0
19,SVC,4,5,True,No,0.693069306930693,0.5996124031007752,-1.0,-1.0
0,RBF,4,5,True,No,0.7058823529411765,0.6896551724137931,-1.0,-1.0
1,RBF,4,5,True,No,0.6764705882352942,0.506896551724138,-1.0,-1.0
2,RBF,4,5,True,No,0.7156862745098039,0.6402298850574712,-1.0,-1.0
3,RBF,4,5,True,No,0.7058823529411765,0.5793103448275863,-1.0,-1.0
4,RBF,4,5,True,No,0.6764705882352942,0.47931034482758617,-1.0,-1.0
5,RBF,4,5,True,No,0.7254901960784313,0.6183908045977011,-1.0,-1.0
6,RBF,4,5,True,No,0.6372549019607843,0.45632183908045976,-1.0,-1.0
7,RBF,4,5,True,No,0.6862745098039216,0.5126436781609195,-1.0,-1.0
8,RBF,4,5,True,No,0.696078431372549,0.5735632183908046,-1.0,-1.0
9,RBF,4,5,True,No,0.6078431372549019,0.4666666666666667,-1.0,-1.0
10,RBF,4,5,True,No,0.7647058823529411,0.6413793103448275,-1.0,-1.0
11,RBF,4,5,True,No,0.7647058823529411,0.7517241379310344,-1.0,-1.0
12,RBF,4,5,True,No,0.7450980392156863,0.6022988505747127,-1.0,-1.0
13,RBF,4,5,True,No,0.7058823529411765,0.6068965517241379,-1.0,-1.0
14,RBF,4,5,True,No,0.7326732673267327,0.6350574712643677,-1.0,-1.0
15,RBF,4,5,True,No,0.693069306930693,0.6420361247947455,-1.0,-1.0
16,RBF,4,5,True,No,0.7029702970297029,0.5279146141215106,-1.0,-1.0
17,RBF,4,5,True,No,0.6831683168316832,0.5164203612479474,-1.0,-1.0
18,RBF,4,5,True,No,0.7425742574257426,0.6108374384236454,-1.0,-1.0
19,RBF,4,5,True,No,0.7821782178217822,0.7344961240310077,-1.0,-1.0
0,LR,4,5,True,No,0.5490196078431373,0.4045977011494253,0.36858237547892714,0.7853487500790114
1,LR,4,5,True,No,0.6176470588235294,0.6379310344827587,0.6835249042145595,0.8905264783408297
2,LR,4,5,True,No,0.6274509803921569,0.5333333333333333,0.5409961685823754,0.8451470377989125
3,LR,4,5,True,No,0.5098039215686274,0.5195402298850575,0.5302681992337165,0.8577025938729153
4,LR,4,5,True,No,0.696078431372549,0.628735632183908,0.6628352490421456,0.9084197450492137
5,LR,4,5,True,No,0.6862745098039216,0.7333333333333334,0.7854406130268199,0.9523533548878627
6,LR,4,5,True,No,0.6470588235294118,0.5724137931034483,0.4850574712643678,0.8290115075496136
7,LR,4,5,True,No,0.5784313725490197,0.5873563218390805,0.578544061302682,0.8747560226285779
8,LR,4,5,True,No,0.6078431372549019,0.5218390804597701,0.557088122605364,0.8822197913844062
9,LR,4,5,True,No,0.6274509803921569,0.6988505747126437,0.7662835249042146,0.9530668278226797
10,LR,4,5,True,No,0.6862745098039216,0.7609195402298851,0.8344827586206898,0.9662411607260533
11,LR,4,5,True,No,0.6274509803921569,0.560919540229885,0.6153256704980843,0.8822740080872844
12,LR,4,5,True,No,0.5980392156862745,0.5988505747126437,0.6268199233716475,0.8859441310862544
13,LR,4,5,True,No,0.6764705882352942,0.6724137931034482,0.6467432950191571,0.8998356256510983
14,LR,4,5,True,No,0.6831683168316832,0.6362889983579638,0.6600985221674878,0.8930089125778475
15,LR,4,5,True,No,0.6534653465346535,0.5591133004926109,0.5172413793103449,0.844462490938168
16,LR,4,5,True,No,0.6633663366336634,0.6247947454844006,0.5853858784893267,0.8474250690937307
17,LR,4,5,True,No,0.5643564356435643,0.47742200328407225,0.49507389162561577,0.8346247453868072
18,LR,4,5,True,No,0.6237623762376238,0.6018062397372742,0.6436781609195402,0.9076319807676577
19,LR,4,5,True,No,0.6732673267326733,0.587984496124031,0.5581395348837209,0.8474604950688418
0,SVC,4,5,True,No,0.6764705882352942,0.5620689655172414,-1.0,-1.0
1,SVC,4,5,True,No,0.7254901960784313,0.5908045977011495,-1.0,-1.0
2,SVC,4,5,True,No,0.7058823529411765,0.5793103448275863,-1.0,-1.0
3,SVC,4,5,True,No,0.696078431372549,0.6563218390804597,-1.0,-1.0
4,SVC,4,5,True,No,0.6274509803921569,0.5333333333333333,-1.0,-1.0
5,SVC,4,5,True,No,0.7254901960784313,0.6459770114942529,-1.0,-1.0
6,SVC,4,5,True,No,0.5784313725490197,0.4770114942528736,-1.0,-1.0
7,SVC,4,5,True,No,0.6372549019607843,0.7045977011494253,-1.0,-1.0
8,SVC,4,5,True,No,0.6764705882352942,0.5896551724137931,-1.0,-1.0
9,SVC,4,5,True,No,0.7450980392156863,0.6298850574712644,-1.0,-1.0
10,SVC,4,5,True,No,0.6666666666666666,0.5839080459770115,-1.0,-1.0
11,SVC,4,5,True,No,0.7058823529411765,0.6896551724137931,-1.0,-1.0
12,SVC,4,5,True,No,0.7254901960784313,0.7563218390804598,-1.0,-1.0
13,SVC,4,5,True,No,0.6666666666666666,0.5287356321839081,-1.0,-1.0
14,SVC,4,5,True,No,0.6435643564356436,0.6133004926108374,-1.0,-1.0
15,SVC,4,5,True,No,0.6138613861386139,0.5061576354679803,-1.0,-1.0
16,SVC,4,5,True,No,0.7029702970297029,0.6477832512315271,-1.0,-1.0
17,SVC,4,5,True,No,0.6534653465346535,0.5291461412151067,-1.0,-1.0
18,SVC,4,5,True,No,0.6831683168316832,0.5763546798029556,-1.0,-1.0
19,SVC,4,5,True,No,0.7326732673267327,0.6779069767441861,-1.0,-1.0
0,RBF,4,5,True,No,0.7156862745098039,0.6402298850574712,-1.0,-1.0
1,RBF,4,5,True,No,0.696078431372549,0.5735632183908046,-1.0,-1.0
2,RBF,4,5,True,No,0.6078431372549019,0.49425287356321834,-1.0,-1.0
3,RBF,4,5,True,No,0.7745098039215687,0.6195402298850574,-1.0,-1.0
4,RBF,4,5,True,No,0.7352941176470589,0.6793103448275861,-1.0,-1.0
5,RBF,4,5,True,No,0.7254901960784313,0.6735632183908046,-1.0,-1.0
6,RBF,4,5,True,No,0.7156862745098039,0.5574712643678161,-1.0,-1.0
7,RBF,4,5,True,No,0.696078431372549,0.5459770114942528,-1.0,-1.0
8,RBF,4,5,True,No,0.6666666666666666,0.5563218390804598,-1.0,-1.0
9,RBF,4,5,True,No,0.7156862745098039,0.6126436781609195,-1.0,-1.0
10,RBF,4,5,True,No,0.7450980392156863,0.6574712643678161,-1.0,-1.0
11,RBF,4,5,True,No,0.6764705882352942,0.5896551724137931,-1.0,-1.0
12,RBF,4,5,True,No,0.6862745098039216,0.6505747126436782,-1.0,-1.0
13,RBF,4,5,True,No,0.6764705882352942,0.5344827586206896,-1.0,-1.0
14,RBF,4,5,True,No,0.6831683168316832,0.5463875205254516,-1.0,-1.0
15,RBF,4,5,True,No,0.7128712871287128,0.6235632183908046,-1.0,-1.0
16,RBF,4,5,True,No,0.7722772277227723,0.6280788177339901,-1.0,-1.0
17,RBF,4,5,True,No,0.7524752475247525,0.646551724137931,-1.0,-1.0
18,RBF,4,5,True,No,0.7326732673267327,0.6050903119868637,-1.0,-1.0
19,RBF,4,5,True,No,0.6831683168316832,0.5937984496124031,-1.0,-1.0
0,LR,4,5,True,No,0.5980392156862745,0.5160919540229885,0.524904214559387,0.8725446019924555
1,LR,4,5,True,No,0.6274509803921569,0.5885057471264368,0.5731800766283525,0.8765737672599716
2,LR,4,5,True,No,0.6274509803921569,0.560919540229885,0.578544061302682,0.8898047229766529
3,LR,4,5,True,No,0.6176470588235294,0.5,0.42452107279693485,0.7929426964344147
4,LR,4,5,True,No,0.6470588235294118,0.6827586206896552,0.6996168582375479,0.8936735039997583
5,LR,4,5,True,No,0.6470588235294118,0.5172413793103449,0.5754789272030651,0.8720124124808587
6,LR,4,5,True,No,0.6372549019607843,0.6770114942528735,0.7578544061302682,0.9477222602455992
7,LR,4,5,True,No,0.7058823529411765,0.6068965517241379,0.6245210727969349,0.8626902341667656
8,LR,4,5,True,No,0.6078431372549019,0.6597701149425287,0.6567049808429118,0.89774706242717
9,LR,4,5,True,No,0.6764705882352942,0.5896551724137931,0.6367816091954023,0.9155316758860035
10,LR,4,5,True,No,0.5686274509803921,0.5816091954022988,0.6153256704980843,0.8598058758525315
11,LR,4,5,True,No,0.6862745098039216,0.7057471264367816,0.7134099616858238,0.9091387176457678
12,LR,4,5,True,No,0.6568627450980392,0.6333333333333333,0.639080459770115,0.8974598281164103
13,LR,4,5,True,No,0.696078431372549,0.7666666666666666,0.807662835249042,0.9604514108616423
14,LR,4,5,True,No,0.5247524752475248,0.4244663382594417,0.3735632183908046,0.8024022722590123
15,LR,4,5,True,No,0.6336633663366337,0.6375205254515599,0.6239737274220034,0.8794193381642635
16,LR,4,5,True,No,0.5643564356435643,0.5373563218390804,0.5566502463054188,0.8603566206968856
17,LR,4,5,True,No,0.5346534653465347,0.5201149425287357,0.5517241379310345,0.8849546002516343
18,LR,4,5,True,No,0.5742574257425742,0.513136288998358,0.4983579638752053,0.8350565025450073
19,LR,4,5,True,No,0.5841584158415841,0.6182170542635659,0.6550387596899225,0.8704762698628963
0,SVC,4,5,True,No,0.6568627450980392,0.57816091954023,-1.0,-1.0
1,SVC,4,5,True,No,0.6764705882352942,0.6448275862068966,-1.0,-1.0
2,SVC,4,5,True,No,0.7450980392156863,0.7402298850574712,-1.0,-1.0
3,SVC,4,5,True,No,0.6764705882352942,0.6172413793103448,-1.0,-1.0
4,SVC,4,5,True,No,0.6274509803921569,0.5885057471264368,-1.0,-1.0
5,SVC,4,5,True,No,0.6372549019607843,0.6218390804597701,-1.0,-1.0
6,SVC,4,5,True,No,0.6666666666666666,0.5563218390804598,-1.0,-1.0
7,SVC,4,5,True,No,0.7254901960784313,0.5908045977011495,-1.0,-1.0
8,SVC,4,5,True,No,0.5882352941176471,0.5103448275862069,-1.0,-1.0
9,SVC,4,5,True,No,0.696078431372549,0.5459770114942528,-1.0,-1.0
10,SVC,4,5,True,No,0.7254901960784313,0.6735632183908046,-1.0,-1.0
11,SVC,4,5,True,No,0.6274509803921569,0.5057471264367815,-1.0,-1.0
12,SVC,4,5,True,No,0.6666666666666666,0.6114942528735632,-1.0,-1.0
13,SVC,4,5,True,No,0.696078431372549,0.6563218390804597,-1.0,-1.0
14,SVC,4,5,True,No,0.7227722772277227,0.7192118226600985,-1.0,-1.0
15,SVC,4,5,True,No,0.7326732673267327,0.6650246305418719,-1.0,-1.0
16,SVC,4,5,True,No,0.7920792079207921,0.7594417077175698,-1.0,-1.0
17,SVC,4,5,True,No,0.7227722772277227,0.6892446633825944,-1.0,-1.0
18,SVC,4,5,True,No,0.6633663366336634,0.47495894909688013,-1.0,-1.0
19,SVC,4,5,True,No,0.6237623762376238,0.5864341085271318,-1.0,-1.0
0,RBF,4,5,True,No,0.696078431372549,0.6011494252873564,-1.0,-1.0
1,RBF,4,5,True,No,0.6862745098039216,0.5954022988505747,-1.0,-1.0
2,RBF,4,5,True,No,0.6372549019607843,0.48390804597701154,-1.0,-1.0
3,RBF,4,5,True,No,0.7058823529411765,0.5517241379310345,-1.0,-1.0
4,RBF,4,5,True,No,0.7647058823529411,0.6689655172413793,-1.0,-1.0
5,RBF,4,5,True,No,0.6764705882352942,0.5896551724137931,-1.0,-1.0
6,RBF,4,5,True,No,0.6372549019607843,0.5942528735632184,-1.0,-1.0
7,RBF,4,5,True,No,0.7941176470588235,0.5758620689655173,-1.0,-1.0
8,RBF,4,5,True,No,0.7352941176470589,0.6517241379310345,-1.0,-1.0
9,RBF,4,5,True,No,0.7352941176470589,0.596551724137931,-1.0,-1.0
10,RBF,4,5,True,No,0.6862745098039216,0.5678160919540229,-1.0,-1.0
11,RBF,4,5,True,No,0.7352941176470589,0.7068965517241379,-1.0,-1.0
12,RBF,4,5,True,No,0.6470588235294118,0.5724137931034483,-1.0,-1.0
13,RBF,4,5,True,No,0.7549019607843137,0.6632183908045977,-1.0,-1.0
14,RBF,4,5,True,No,0.6435643564356436,0.6133004926108374,-1.0,-1.0
