iter,model,max_vertex_scale,max_vertex_moment,centered_vertex_features,pca,acc,bal_acc,roc_auc,pr_auc
5,RBF,2,2,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
6,RBF,2,2,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
7,RBF,2,2,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
8,RBF,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
9,RBF,2,2,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
0,LR,2,2,False,No,0.5084745762711864,0.5,0.4459770114942529,0.4459753011571167
1,LR,2,2,False,No,0.5423728813559322,0.5344827586206896,0.7448275862068966,0.6924275676726818
2,LR,2,2,False,No,0.5423728813559322,0.5344827586206896,0.6701149425287356,0.6708736789453106
3,LR,2,2,False,No,0.5254237288135594,0.5172413793103449,0.5839080459770114,0.6557405774965464
4,LR,2,2,False,No,0.5344827586206896,0.5344827586206896,0.6979785969084423,0.6947864177438793
5,LR,2,2,False,No,0.4827586206896552,0.4827586206896552,0.5196195005945303,0.5368248881484533
6,LR,2,2,False,No,0.5,0.5,0.5897740784780022,0.5869844084578146
7,LR,2,2,False,No,0.5172413793103449,0.5172413793103449,0.5719381688466112,0.5815930924953828
8,LR,2,2,False,No,0.5172413793103449,0.5172413793103449,0.5279429250891796,0.529258742700662
9,LR,2,2,False,No,0.5517241379310345,0.5517241379310345,0.5885850178359097,0.6056655652376763
0,GB,2,2,False,No,0.6949152542372882,0.6948275862068966,-1.0,-1.0
1,GB,2,2,False,No,0.5423728813559322,0.5419540229885058,-1.0,-1.0
2,GB,2,2,False,No,0.4745762711864407,0.47413793103448276,-1.0,-1.0
3,GB,2,2,False,No,0.5932203389830508,0.5925287356321839,-1.0,-1.0
4,GB,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
5,GB,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
6,GB,2,2,False,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
7,GB,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
8,GB,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
9,GB,2,2,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
0,RFC,2,2,False,No,0.6610169491525424,0.6603448275862069,-1.0,-1.0
1,RFC,2,2,False,No,0.711864406779661,0.7114942528735633,-1.0,-1.0
2,RFC,2,2,False,No,0.6779661016949152,0.6775862068965517,-1.0,-1.0
3,RFC,2,2,False,No,0.6779661016949152,0.6775862068965517,-1.0,-1.0
4,RFC,2,2,False,No,0.5862068965517241,0.5862068965517241,-1.0,-1.0
5,RFC,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
6,RFC,2,2,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
7,RFC,2,2,False,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
8,RFC,2,2,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,RFC,2,2,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
0,SVC,2,3,True,No,0.4406779661016949,0.4402298850574713,-1.0,-1.0
1,SVC,2,3,True,No,0.576271186440678,0.575287356321839,-1.0,-1.0
2,SVC,2,3,True,No,0.6101694915254238,0.6103448275862069,-1.0,-1.0
3,SVC,2,3,True,No,0.576271186440678,0.5770114942528736,-1.0,-1.0
4,SVC,2,3,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
5,SVC,2,3,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
6,SVC,2,3,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
7,SVC,2,3,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
8,SVC,2,3,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
9,SVC,2,3,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
0,RBF,2,3,True,No,0.6101694915254238,0.6086206896551725,-1.0,-1.0
1,RBF,2,3,True,No,0.576271186440678,0.5758620689655172,-1.0,-1.0
2,RBF,2,3,True,No,0.6779661016949152,0.6804597701149425,-1.0,-1.0
3,RBF,2,3,True,No,0.5423728813559322,0.5442528735632184,-1.0,-1.0
4,RBF,2,3,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,RBF,2,3,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
6,RBF,2,3,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
7,RBF,2,3,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
8,RBF,2,3,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,RBF,2,3,True,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
0,LR,2,3,True,No,0.5254237288135594,0.5172413793103449,0.6229885057471264,0.6212275767883222
1,LR,2,3,True,No,0.5084745762711864,0.5,0.7839080459770116,0.7743879277495593
2,LR,2,3,True,No,0.5084745762711864,0.5,0.6091954022988505,0.6575159593798624
3,LR,2,3,True,No,0.5084745762711864,0.5,0.44712643678160924,0.44373956760102884
4,LR,2,3,True,No,0.5,0.5,0.6920332936979786,0.6915574383614095
5,LR,2,3,True,No,0.5,0.5,0.6848989298454221,0.6273703018568851
6,LR,2,3,True,No,0.5,0.5,0.5576694411414982,0.6375865975942778
7,LR,2,3,True,No,0.5,0.5,0.6623067776456599,0.6657731706319436
8,LR,2,3,True,No,0.5172413793103449,0.5172413793103449,0.6539833531510106,0.5757397688673052
9,LR,2,3,True,No,0.5,0.5,0.671819262782402,0.672160442322337
0,GB,2,3,True,No,0.6610169491525424,0.6603448275862069,-1.0,-1.0
1,GB,2,3,True,No,0.6271186440677966,0.6258620689655172,-1.0,-1.0
2,GB,2,3,True,No,0.5254237288135594,0.5258620689655172,-1.0,-1.0
3,GB,2,3,True,No,0.576271186440678,0.575287356321839,-1.0,-1.0
4,GB,2,3,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
5,GB,2,3,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
6,GB,2,3,True,No,0.5172413793103449,0.5172413793103448,-1.0,-1.0
7,GB,2,3,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
8,GB,2,3,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
9,GB,2,3,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
0,RFC,2,3,True,No,0.6949152542372882,0.6954022988505747,-1.0,-1.0
1,RFC,2,3,True,No,0.5932203389830508,0.593103448275862,-1.0,-1.0
2,RFC,2,3,True,No,0.6101694915254238,0.6103448275862069,-1.0,-1.0
3,RFC,2,3,True,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
4,RFC,2,3,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
5,RFC,2,3,True,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
6,RFC,2,3,True,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
7,RFC,2,3,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
8,RFC,2,3,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
9,RFC,2,3,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
0,SVC,2,3,False,No,0.6271186440677966,0.6270114942528735,-1.0,-1.0
1,SVC,2,3,False,No,0.6440677966101694,0.643103448275862,-1.0,-1.0
2,SVC,2,3,False,No,0.6610169491525424,0.6614942528735632,-1.0,-1.0
3,SVC,2,3,False,No,0.6610169491525424,0.6603448275862069,-1.0,-1.0
4,SVC,2,3,False,No,0.7413793103448276,0.7413793103448276,-1.0,-1.0
5,SVC,2,3,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
6,SVC,2,3,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
7,SVC,2,3,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
8,SVC,2,3,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
9,SVC,2,3,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
0,RBF,2,3,False,No,0.5932203389830508,0.5896551724137931,-1.0,-1.0
1,RBF,2,3,False,No,0.5423728813559322,0.5413793103448276,-1.0,-1.0
2,RBF,2,3,False,No,0.6610169491525424,0.6609195402298851,-1.0,-1.0
3,RBF,2,3,False,No,0.6440677966101694,0.6442528735632184,-1.0,-1.0
4,RBF,2,3,False,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
5,RBF,2,3,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
6,RBF,2,3,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
7,RBF,2,3,False,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
8,RBF,2,3,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,RBF,2,3,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
0,LR,2,3,False,No,0.5423728813559322,0.5344827586206896,0.6022988505747127,0.5710945945825847
1,LR,2,3,False,No,0.5254237288135594,0.5183908045977011,0.46551724137931033,0.5185631725483963
2,LR,2,3,False,No,0.576271186440678,0.5689655172413793,0.6045977011494252,0.6500151180979751
3,LR,2,3,False,No,0.5084745762711864,0.5,0.6149425287356322,0.5781080835590902
4,LR,2,3,False,No,0.5172413793103449,0.5172413793103449,0.6634958382877526,0.6319145139004188
5,LR,2,3,False,No,0.5,0.5,0.4887039239001189,0.47522732720081684
6,LR,2,3,False,No,0.5,0.5,0.5624256837098692,0.5256970002388041
7,LR,2,3,False,No,0.5172413793103449,0.5172413793103449,0.6967895362663495,0.7394399782079587
8,LR,2,3,False,No,0.5689655172413793,0.5689655172413793,0.6694411414982164,0.5939661590048667
9,LR,2,3,False,No,0.5172413793103449,0.5172413793103449,0.6848989298454221,0.6899573256530402
0,GB,2,3,False,No,0.6440677966101694,0.6459770114942529,-1.0,-1.0
1,GB,2,3,False,No,0.576271186440678,0.5770114942528736,-1.0,-1.0
2,GB,2,3,False,No,0.559322033898305,0.5614942528735632,-1.0,-1.0
3,GB,2,3,False,No,0.4745762711864407,0.4729885057471264,-1.0,-1.0
4,GB,2,3,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
5,GB,2,3,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,GB,2,3,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
7,GB,2,3,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
8,GB,2,3,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
9,GB,2,3,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
0,RFC,2,3,False,No,0.6440677966101694,0.6459770114942529,-1.0,-1.0
1,RFC,2,3,False,No,0.6271186440677966,0.6275862068965516,-1.0,-1.0
2,RFC,2,3,False,No,0.6779661016949152,0.6781609195402298,-1.0,-1.0
3,RFC,2,3,False,No,0.6101694915254238,0.6086206896551725,-1.0,-1.0
4,RFC,2,3,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
5,RFC,2,3,False,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
6,RFC,2,3,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
7,RFC,2,3,False,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
8,RFC,2,3,False,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
9,RFC,2,3,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
0,SVC,2,4,True,No,0.6101694915254238,0.6086206896551725,-1.0,-1.0
1,SVC,2,4,True,No,0.559322033898305,0.5603448275862069,-1.0,-1.0
2,SVC,2,4,True,No,0.6440677966101694,0.6436781609195402,-1.0,-1.0
3,SVC,2,4,True,No,0.6610169491525424,0.6614942528735632,-1.0,-1.0
4,SVC,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
5,SVC,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
6,SVC,2,4,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
7,SVC,2,4,True,No,0.46551724137931033,0.4655172413793104,-1.0,-1.0
8,SVC,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,SVC,2,4,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
0,RBF,2,4,True,No,0.6440677966101694,0.6436781609195402,-1.0,-1.0
1,RBF,2,4,True,No,0.711864406779661,0.7120689655172414,-1.0,-1.0
2,RBF,2,4,True,No,0.5932203389830508,0.5919540229885057,-1.0,-1.0
3,RBF,2,4,True,No,0.5084745762711864,0.5074712643678161,-1.0,-1.0
4,RBF,2,4,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
5,RBF,2,4,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
6,RBF,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,RBF,2,4,True,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
8,RBF,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,RBF,2,4,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
0,LR,2,4,True,No,0.5254237288135594,0.517816091954023,0.5666666666666667,0.5141046182424599
1,LR,2,4,True,No,0.559322033898305,0.5517241379310345,0.7275862068965517,0.714683750664351
2,LR,2,4,True,No,0.4915254237288136,0.48333333333333334,0.5172413793103449,0.5732448758933385
3,LR,2,4,True,No,0.5254237288135594,0.5172413793103449,0.5724137931034483,0.5424955286355081
4,LR,2,4,True,No,0.5172413793103449,0.5172413793103449,0.6860879904875149,0.6641101814221073
5,LR,2,4,True,No,0.4827586206896552,0.4827586206896552,0.6896551724137931,0.7181701981940303
6,LR,2,4,True,No,0.5172413793103449,0.5172413793103449,0.6468489892984542,0.7037622823582512
7,LR,2,4,True,No,0.5,0.5,0.643281807372176,0.6499924767065857
8,LR,2,4,True,No,0.5,0.5,0.6539833531510106,0.6604122564391002
9,LR,2,4,True,No,0.5,0.5,0.5897740784780025,0.5407623679424702
0,GB,2,4,True,No,0.6440677966101694,0.6442528735632184,-1.0,-1.0
1,GB,2,4,True,No,0.6271186440677966,0.6264367816091954,-1.0,-1.0
2,GB,2,4,True,No,0.5084745762711864,0.5080459770114942,-1.0,-1.0
3,GB,2,4,True,No,0.6101694915254238,0.6103448275862069,-1.0,-1.0
4,GB,2,4,True,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
5,GB,2,4,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
6,GB,2,4,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
7,GB,2,4,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
8,GB,2,4,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
9,GB,2,4,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
0,RFC,2,4,True,No,0.7457627118644068,0.7454022988505747,-1.0,-1.0
1,RFC,2,4,True,No,0.6949152542372882,0.6948275862068966,-1.0,-1.0
2,RFC,2,4,True,No,0.711864406779661,0.7114942528735633,-1.0,-1.0
3,RFC,2,4,True,No,0.5932203389830508,0.5936781609195403,-1.0,-1.0
4,RFC,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
5,RFC,2,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
6,RFC,2,4,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
7,RFC,2,4,True,No,0.5,0.5,-1.0,-1.0
8,RFC,2,4,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
9,RFC,2,4,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
0,SVC,2,4,False,No,0.5084745762711864,0.5063218390804598,-1.0,-1.0
1,SVC,2,4,False,No,0.711864406779661,0.710344827586207,-1.0,-1.0
2,SVC,2,4,False,No,0.5423728813559322,0.5419540229885058,-1.0,-1.0
3,SVC,2,4,False,No,0.6271186440677966,0.6281609195402299,-1.0,-1.0
4,SVC,2,4,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
5,SVC,2,4,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
6,SVC,2,4,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
7,SVC,2,4,False,No,0.7586206896551724,0.7586206896551724,-1.0,-1.0
8,SVC,2,4,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
9,SVC,2,4,False,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
0,RBF,2,4,False,No,0.5932203389830508,0.5936781609195403,-1.0,-1.0
1,RBF,2,4,False,No,0.7288135593220338,0.7258620689655173,-1.0,-1.0
2,RBF,2,4,False,No,0.5254237288135594,0.524712643678161,-1.0,-1.0
3,RBF,2,4,False,No,0.6271186440677966,0.6258620689655172,-1.0,-1.0
4,RBF,2,4,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
5,RBF,2,4,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
6,RBF,2,4,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,RBF,2,4,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
8,RBF,2,4,False,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
9,RBF,2,4,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
0,LR,2,4,False,No,0.5254237288135594,0.517816091954023,0.6574712643678161,0.6822795360343505
1,LR,2,4,False,No,0.5254237288135594,0.5172413793103449,0.6275862068965518,0.5731976489953401
2,LR,2,4,False,No,0.5423728813559322,0.5350574712643679,0.5988505747126436,0.6351427786529241
3,LR,2,4,False,No,0.5423728813559322,0.5350574712643679,0.5528735632183908,0.5841566968886773
4,LR,2,4,False,No,0.5172413793103449,0.5172413793103449,0.6480380499405469,0.6014295496328335
5,LR,2,4,False,No,0.4827586206896552,0.4827586206896552,0.6480380499405469,0.5865637559675336
6,LR,2,4,False,No,0.5344827586206896,0.5344827586206896,0.5814506539833532,0.5703517513889786
7,LR,2,4,False,No,0.5172413793103449,0.5172413793103449,0.6409036860879905,0.5586509320651882
8,LR,2,4,False,No,0.603448275862069,0.603448275862069,0.5481569560047562,0.49676637003236473
9,LR,2,4,False,No,0.5,0.5,0.5374554102259215,0.5394951591997647
0,GB,2,4,False,No,0.5254237288135594,0.5235632183908046,-1.0,-1.0
1,GB,2,4,False,No,0.6779661016949152,0.6770114942528735,-1.0,-1.0
2,GB,2,4,False,No,0.5932203389830508,0.5925287356321839,-1.0,-1.0
3,GB,2,4,False,No,0.6779661016949152,0.6770114942528735,-1.0,-1.0
4,GB,2,4,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
5,GB,2,4,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
6,GB,2,4,False,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
7,GB,2,4,False,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
8,GB,2,4,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
9,GB,2,4,False,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
0,RFC,2,4,False,No,0.6949152542372882,0.6959770114942528,-1.0,-1.0
1,RFC,2,4,False,No,0.6610169491525424,0.6614942528735632,-1.0,-1.0
2,RFC,2,4,False,No,0.711864406779661,0.7114942528735633,-1.0,-1.0
3,RFC,2,4,False,No,0.6271186440677966,0.6270114942528735,-1.0,-1.0
4,RFC,2,4,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
5,RFC,2,4,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
6,RFC,2,4,False,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
7,RFC,2,4,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
8,RFC,2,4,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
9,RFC,2,4,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
0,SVC,2,5,True,No,0.6271186440677966,0.6281609195402299,-1.0,-1.0
1,SVC,2,5,True,No,0.5254237288135594,0.524712643678161,-1.0,-1.0
2,SVC,2,5,True,No,0.6610169491525424,0.6603448275862069,-1.0,-1.0
3,SVC,2,5,True,No,0.6779661016949152,0.678735632183908,-1.0,-1.0
4,SVC,2,5,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
5,SVC,2,5,True,No,0.7413793103448276,0.7413793103448276,-1.0,-1.0
6,SVC,2,5,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,SVC,2,5,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
8,SVC,2,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
9,SVC,2,5,True,No,0.5,0.5,-1.0,-1.0
0,RBF,2,5,True,No,0.5254237288135594,0.524712643678161,-1.0,-1.0
1,RBF,2,5,True,No,0.6779661016949152,0.6770114942528735,-1.0,-1.0
2,RBF,2,5,True,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
3,RBF,2,5,True,No,0.5084745762711864,0.5074712643678161,-1.0,-1.0
4,RBF,2,5,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
5,RBF,2,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,RBF,2,5,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
7,RBF,2,5,True,No,0.7758620689655172,0.7758620689655172,-1.0,-1.0
8,RBF,2,5,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
9,RBF,2,5,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
0,LR,2,5,True,No,0.4915254237288136,0.48333333333333334,0.6068965517241379,0.5967351427749402
1,LR,2,5,True,No,0.5084745762711864,0.5005747126436781,0.5977011494252873,0.6374229378570815
2,LR,2,5,True,No,0.5254237288135594,0.5172413793103449,0.632183908045977,0.6215896927521791
3,LR,2,5,True,No,0.5423728813559322,0.535632183908046,0.664367816091954,0.6689422650079959
4,LR,2,5,True,No,0.5,0.5,0.5124851367419738,0.5969692978088197
5,LR,2,5,True,No,0.5172413793103449,0.5172413793103449,0.6825208085612365,0.6842827695333663
6,LR,2,5,True,No,0.5,0.5,0.6801426872770511,0.6505528678880922
7,LR,2,5,True,No,0.5172413793103449,0.5172413793103449,0.6551724137931034,0.5636788952312226
8,LR,2,5,True,No,0.5172413793103449,0.5172413793103449,0.6813317479191439,0.6465346561985035
9,LR,2,5,True,No,0.5172413793103449,0.5172413793103449,0.5862068965517242,0.592934392962734
0,GB,2,5,True,No,0.5932203389830508,0.5919540229885057,-1.0,-1.0
1,GB,2,5,True,No,0.6271186440677966,0.6264367816091954,-1.0,-1.0
2,GB,2,5,True,No,0.559322033898305,0.5614942528735632,-1.0,-1.0
3,GB,2,5,True,No,0.576271186440678,0.5747126436781609,-1.0,-1.0
4,GB,2,5,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,GB,2,5,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
6,GB,2,5,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,GB,2,5,True,No,0.5,0.5,-1.0,-1.0
8,GB,2,5,True,No,0.5862068965517241,0.5862068965517241,-1.0,-1.0
9,GB,2,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
0,RFC,2,5,True,No,0.6610169491525424,0.6637931034482758,-1.0,-1.0
1,RFC,2,5,True,No,0.6440677966101694,0.6442528735632184,-1.0,-1.0
2,RFC,2,5,True,No,0.6440677966101694,0.6454022988505748,-1.0,-1.0
3,RFC,2,5,True,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
4,RFC,2,5,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
5,RFC,2,5,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
6,RFC,2,5,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,RFC,2,5,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
8,RFC,2,5,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
9,RFC,2,5,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
0,SVC,2,5,False,No,0.6949152542372882,0.6948275862068966,-1.0,-1.0
1,SVC,2,5,False,No,0.5932203389830508,0.5908045977011493,-1.0,-1.0
2,SVC,2,5,False,No,0.5932203389830508,0.593103448275862,-1.0,-1.0
3,SVC,2,5,False,No,0.6949152542372882,0.6948275862068966,-1.0,-1.0
4,SVC,2,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
5,SVC,2,5,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,SVC,2,5,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
7,SVC,2,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
8,SVC,2,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,SVC,2,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
0,RBF,2,5,False,No,0.6779661016949152,0.6764367816091954,-1.0,-1.0
1,RBF,2,5,False,No,0.6271186440677966,0.6258620689655172,-1.0,-1.0
2,RBF,2,5,False,No,0.6610169491525424,0.6597701149425287,-1.0,-1.0
3,RBF,2,5,False,No,0.5254237288135594,0.5252873563218391,-1.0,-1.0
4,RBF,2,5,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
5,RBF,2,5,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
6,RBF,2,5,False,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
7,RBF,2,5,False,No,0.5,0.5,-1.0,-1.0
8,RBF,2,5,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
9,RBF,2,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
0,LR,2,5,False,No,0.559322033898305,0.5528735632183908,0.6172413793103448,0.6153604095816271
1,LR,2,5,False,No,0.5423728813559322,0.5344827586206896,0.6241379310344828,0.5911220334916406
2,LR,2,5,False,No,0.5254237288135594,0.5172413793103449,0.4942528735632184,0.5097024537306101
3,LR,2,5,False,No,0.559322033898305,0.5517241379310345,0.6264367816091954,0.5754567006653805
4,LR,2,5,False,No,0.5172413793103449,0.5172413793103449,0.6409036860879905,0.576590118631966
5,LR,2,5,False,No,0.5172413793103449,0.5172413793103449,0.6278240190249703,0.673888712490704
6,LR,2,5,False,No,0.5344827586206896,0.5344827586206896,0.5885850178359097,0.58970121938102
7,LR,2,5,False,No,0.5,0.5,0.6444708680142688,0.6511469089047421
8,LR,2,5,False,No,0.46551724137931033,0.46551724137931033,0.525564803804994,0.524284940196561
9,LR,2,5,False,No,0.5172413793103449,0.5172413793103449,0.5659928656361475,0.5858115384459519
0,GB,2,5,False,No,0.5084745762711864,0.506896551724138,-1.0,-1.0
1,GB,2,5,False,No,0.5423728813559322,0.542528735632184,-1.0,-1.0
2,GB,2,5,False,No,0.7457627118644068,0.7459770114942528,-1.0,-1.0
3,GB,2,5,False,No,0.6271186440677966,0.6281609195402299,-1.0,-1.0
4,GB,2,5,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,GB,2,5,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
6,GB,2,5,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
7,GB,2,5,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,GB,2,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,GB,2,5,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
0,RFC,2,5,False,No,0.576271186440678,0.575287356321839,-1.0,-1.0
1,RFC,2,5,False,No,0.6949152542372882,0.6942528735632183,-1.0,-1.0
2,RFC,2,5,False,No,0.6101694915254238,0.6091954022988506,-1.0,-1.0
