iter,model,max_vertex_scale,max_vertex_moment,centered_vertex_features,pca,acc,bal_acc,roc_auc,pr_auc
0,SVC,1,4,False,No,0.6666666666666666,0.5,-1.0,-1.0
1,SVC,1,4,False,No,0.6666666666666666,0.55,-1.0,-1.0
2,SVC,1,4,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
3,SVC,1,4,False,No,0.5,0.43333333333333335,-1.0,-1.0
4,SVC,1,4,False,No,0.5,0.43333333333333335,-1.0,-1.0
5,SVC,1,4,False,No,0.7142857142857143,0.6,-1.0,-1.0
6,SVC,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
7,SVC,1,4,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
8,SVC,1,4,False,No,0.5,0.3888888888888889,-1.0,-1.0
9,SVC,1,4,False,No,0.35714285714285715,0.2777777777777778,-1.0,-1.0
0,RBF,1,4,False,No,0.6666666666666666,0.5,-1.0,-1.0
1,RBF,1,4,False,No,0.6666666666666666,0.5,-1.0,-1.0
2,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
4,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
5,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
6,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
8,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,1,4,False,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,1,4,False,No,0.6666666666666666,0.5,0.42,0.5845139582639584
1,LR,1,4,False,No,0.6666666666666666,0.5,0.5,0.7645254745254745
2,LR,1,4,False,No,0.6428571428571429,0.5,0.5777777777777777,0.6338072421405755
3,LR,1,4,False,No,0.6428571428571429,0.5,0.7555555555555555,0.8835426918760254
4,LR,1,4,False,No,0.6428571428571429,0.5,0.5777777777777777,0.7238104488104489
5,LR,1,4,False,No,0.6428571428571429,0.5,0.3333333333333333,0.5981299564632898
6,LR,1,4,False,No,0.6428571428571429,0.5,0.42222222222222217,0.6349906266572933
7,LR,1,4,False,No,0.6428571428571429,0.5,0.4444444444444445,0.548929773929774
8,LR,1,4,False,No,0.6428571428571429,0.5,0.6222222222222222,0.8324994449994452
9,LR,1,4,False,No,0.6428571428571429,0.5,0.37777777777777777,0.6342410675744008
0,GB,1,4,False,No,0.6666666666666666,0.6000000000000001,-1.0,-1.0
1,GB,1,4,False,No,0.6666666666666666,0.6499999999999999,-1.0,-1.0
2,GB,1,4,False,No,0.6428571428571429,0.6333333333333333,-1.0,-1.0
3,GB,1,4,False,No,0.5,0.3888888888888889,-1.0,-1.0
4,GB,1,4,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
5,GB,1,4,False,No,0.5714285714285714,0.6222222222222222,-1.0,-1.0
6,GB,1,4,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
7,GB,1,4,False,No,0.42857142857142855,0.4222222222222222,-1.0,-1.0
8,GB,1,4,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
9,GB,1,4,False,No,0.7857142857142857,0.7,-1.0,-1.0
0,RFC,1,4,False,No,0.4666666666666667,0.4,-1.0,-1.0
1,RFC,1,4,False,No,0.6666666666666666,0.55,-1.0,-1.0
2,RFC,1,4,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
3,RFC,1,4,False,No,0.6428571428571429,0.6333333333333333,-1.0,-1.0
4,RFC,1,4,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
5,RFC,1,4,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
6,RFC,1,4,False,No,0.8571428571428571,0.8444444444444444,-1.0,-1.0
7,RFC,1,4,False,No,0.5,0.4777777777777778,-1.0,-1.0
8,RFC,1,4,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
9,RFC,1,4,False,No,0.8571428571428571,0.8,-1.0,-1.0
0,SVC,1,5,True,No,0.4,0.3,-1.0,-1.0
1,SVC,1,5,True,No,0.6666666666666666,0.55,-1.0,-1.0
2,SVC,1,5,True,No,0.7857142857142857,0.7444444444444445,-1.0,-1.0
3,SVC,1,5,True,No,0.5,0.4777777777777778,-1.0,-1.0
4,SVC,1,5,True,No,0.7142857142857143,0.6,-1.0,-1.0
5,SVC,1,5,True,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
6,SVC,1,5,True,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
7,SVC,1,5,True,No,0.5,0.4777777777777778,-1.0,-1.0
8,SVC,1,5,True,No,0.6428571428571429,0.6333333333333333,-1.0,-1.0
9,SVC,1,5,True,No,0.5,0.3888888888888889,-1.0,-1.0
0,RBF,1,5,True,No,0.6666666666666666,0.55,-1.0,-1.0
1,RBF,1,5,True,No,0.7333333333333333,0.65,-1.0,-1.0
2,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
4,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
5,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
6,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,1,5,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
8,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,1,5,True,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,1,5,True,No,0.6666666666666666,0.5,0.88,0.9450650738150738
1,LR,1,5,True,No,0.6666666666666666,0.5,0.56,0.7322602397602398
2,LR,1,5,True,No,0.6428571428571429,0.5,0.6666666666666667,0.8546555296555298
3,LR,1,5,True,No,0.6428571428571429,0.5,0.5555555555555555,0.6926456259789593
4,LR,1,5,True,No,0.6428571428571429,0.5,0.5777777777777777,0.7871290746290747
5,LR,1,5,True,No,0.6428571428571429,0.5,0.3555555555555555,0.6233383900050566
6,LR,1,5,True,No,0.6428571428571429,0.5,0.4444444444444444,0.6978854478854479
7,LR,1,5,True,No,0.6428571428571429,0.5,0.5333333333333333,0.6072640322640322
8,LR,1,5,True,No,0.6428571428571429,0.5,0.6,0.7844992969992972
9,LR,1,5,True,No,0.6428571428571429,0.5,0.4666666666666666,0.5935635352302019
0,GB,1,5,True,No,0.6666666666666666,0.55,-1.0,-1.0
1,GB,1,5,True,No,0.6666666666666666,0.6499999999999999,-1.0,-1.0
2,GB,1,5,True,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
3,GB,1,5,True,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
4,GB,1,5,True,No,0.7142857142857143,0.7333333333333334,-1.0,-1.0
5,GB,1,5,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
6,GB,1,5,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
7,GB,1,5,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
8,GB,1,5,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
9,GB,1,5,True,No,0.8571428571428571,0.8444444444444444,-1.0,-1.0
0,RFC,1,5,True,No,0.5333333333333333,0.44999999999999996,-1.0,-1.0
1,RFC,1,5,True,No,0.6666666666666666,0.6000000000000001,-1.0,-1.0
2,RFC,1,5,True,No,0.7857142857142857,0.788888888888889,-1.0,-1.0
3,RFC,1,5,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
4,RFC,1,5,True,No,0.8571428571428571,0.8444444444444444,-1.0,-1.0
5,RFC,1,5,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
6,RFC,1,5,True,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
7,RFC,1,5,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
8,RFC,1,5,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
9,RFC,1,5,True,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
0,SVC,1,5,False,No,0.6666666666666666,0.55,-1.0,-1.0
1,SVC,1,5,False,No,0.4666666666666667,0.35,-1.0,-1.0
2,SVC,1,5,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
3,SVC,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
4,SVC,1,5,False,No,0.7857142857142857,0.7,-1.0,-1.0
5,SVC,1,5,False,No,0.5,0.4777777777777778,-1.0,-1.0
6,SVC,1,5,False,No,0.7142857142857143,0.6,-1.0,-1.0
7,SVC,1,5,False,No,0.5,0.3888888888888889,-1.0,-1.0
8,SVC,1,5,False,No,0.5,0.43333333333333335,-1.0,-1.0
9,SVC,1,5,False,No,0.5,0.3888888888888889,-1.0,-1.0
0,RBF,1,5,False,No,0.6666666666666666,0.5,-1.0,-1.0
1,RBF,1,5,False,No,0.6666666666666666,0.5,-1.0,-1.0
2,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,1,5,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
4,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
5,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
6,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
8,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,1,5,False,No,0.6666666666666666,0.5,0.38,0.7088905538905539
1,LR,1,5,False,No,0.6666666666666666,0.5,0.4,0.6397627372627372
2,LR,1,5,False,No,0.6428571428571429,0.5,0.7555555555555555,0.8822365905699241
3,LR,1,5,False,No,0.6428571428571429,0.5,0.5777777777777777,0.6477161727161728
4,LR,1,5,False,No,0.6428571428571429,0.5,0.19999999999999998,0.474661141327808
5,LR,1,5,False,No,0.6428571428571429,0.5,0.4444444444444444,0.6425523550523551
6,LR,1,5,False,No,0.6428571428571429,0.5,0.5555555555555555,0.7686517186517188
7,LR,1,5,False,No,0.6428571428571429,0.5,0.39999999999999997,0.6400361983695317
8,LR,1,5,False,No,0.6428571428571429,0.5,0.5111111111111111,0.7085072335072335
9,LR,1,5,False,No,0.6428571428571429,0.5,0.4444444444444444,0.6535689619022953
0,GB,1,5,False,No,0.7333333333333333,0.7,-1.0,-1.0
1,GB,1,5,False,No,0.6666666666666666,0.6000000000000001,-1.0,-1.0
2,GB,1,5,False,No,0.42857142857142855,0.37777777777777777,-1.0,-1.0
3,GB,1,5,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
4,GB,1,5,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
5,GB,1,5,False,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
6,GB,1,5,False,No,0.6428571428571429,0.5,-1.0,-1.0
7,GB,1,5,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
8,GB,1,5,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
9,GB,1,5,False,No,0.35714285714285715,0.2777777777777778,-1.0,-1.0
0,RFC,1,5,False,No,0.5333333333333333,0.4,-1.0,-1.0
1,RFC,1,5,False,No,0.4666666666666667,0.4,-1.0,-1.0
2,RFC,1,5,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
3,RFC,1,5,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
4,RFC,1,5,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
5,RFC,1,5,False,No,0.8571428571428571,0.8,-1.0,-1.0
6,RFC,1,5,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
7,RFC,1,5,False,No,0.7857142857142857,0.7444444444444445,-1.0,-1.0
8,RFC,1,5,False,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
9,RFC,1,5,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
0,SVC,2,1,True,No,0.4666666666666667,0.35,-1.0,-1.0
1,SVC,2,1,True,No,0.4666666666666667,0.4,-1.0,-1.0
2,SVC,2,1,True,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
3,SVC,2,1,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
4,SVC,2,1,True,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
5,SVC,2,1,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
6,SVC,2,1,True,No,0.7142857142857143,0.6,-1.0,-1.0
7,SVC,2,1,True,No,0.8571428571428571,0.8,-1.0,-1.0
8,SVC,2,1,True,No,0.5,0.43333333333333335,-1.0,-1.0
9,SVC,2,1,True,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
0,RBF,2,1,True,No,0.6666666666666666,0.5,-1.0,-1.0
1,RBF,2,1,True,No,0.6666666666666666,0.5,-1.0,-1.0
2,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
4,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
5,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
6,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
8,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,2,1,True,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,2,1,True,No,0.6666666666666666,0.5,0.62,0.7894855144855144
1,LR,2,1,True,No,0.6666666666666666,0.5,0.56,0.79249000999001
2,LR,2,1,True,No,0.6428571428571429,0.5,0.5333333333333333,0.7170523920523921
3,LR,2,1,True,No,0.6428571428571429,0.5,0.7555555555555555,0.7183581850248517
4,LR,2,1,True,No,0.6428571428571429,0.5,0.9333333333333333,0.9656705948372617
5,LR,2,1,True,No,0.6428571428571429,0.5,0.6,0.7283619158619159
6,LR,2,1,True,No,0.6428571428571429,0.5,0.4444444444444444,0.6302799052799053
7,LR,2,1,True,No,0.6428571428571429,0.5,0.5777777777777777,0.7292207792207794
8,LR,2,1,True,No,0.6428571428571429,0.5,0.4888888888888889,0.7009455051121718
9,LR,2,1,True,No,0.6428571428571429,0.5,0.7555555555555555,0.8822365905699241
0,GB,2,1,True,No,0.6,0.5,-1.0,-1.0
1,GB,2,1,True,No,0.4666666666666667,0.4,-1.0,-1.0
2,GB,2,1,True,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
3,GB,2,1,True,No,0.35714285714285715,0.3222222222222222,-1.0,-1.0
4,GB,2,1,True,No,0.5,0.5222222222222221,-1.0,-1.0
5,GB,2,1,True,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
6,GB,2,1,True,No,0.42857142857142855,0.3333333333333333,-1.0,-1.0
7,GB,2,1,True,No,0.7142857142857143,0.6,-1.0,-1.0
8,GB,2,1,True,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
9,GB,2,1,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
0,RFC,2,1,True,No,0.5333333333333333,0.44999999999999996,-1.0,-1.0
1,RFC,2,1,True,No,0.6666666666666666,0.6000000000000001,-1.0,-1.0
2,RFC,2,1,True,No,0.42857142857142855,0.3333333333333333,-1.0,-1.0
3,RFC,2,1,True,No,0.35714285714285715,0.3222222222222222,-1.0,-1.0
4,RFC,2,1,True,No,0.7857142857142857,0.7444444444444445,-1.0,-1.0
5,RFC,2,1,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
6,RFC,2,1,True,No,0.42857142857142855,0.37777777777777777,-1.0,-1.0
7,RFC,2,1,True,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
8,RFC,2,1,True,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
9,RFC,2,1,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
0,SVC,2,1,False,No,0.6666666666666666,0.55,-1.0,-1.0
1,SVC,2,1,False,No,0.6,0.45,-1.0,-1.0
2,SVC,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
3,SVC,2,1,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
4,SVC,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
5,SVC,2,1,False,No,0.5,0.3888888888888889,-1.0,-1.0
6,SVC,2,1,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
7,SVC,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
8,SVC,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
9,SVC,2,1,False,No,0.7142857142857143,0.6,-1.0,-1.0
0,RBF,2,1,False,No,0.6666666666666666,0.5,-1.0,-1.0
1,RBF,2,1,False,No,0.6666666666666666,0.5,-1.0,-1.0
2,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
4,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
5,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
6,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
8,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,2,1,False,No,0.6666666666666666,0.5,0.46,0.6888500388500388
1,LR,2,1,False,No,0.6666666666666666,0.5,0.6000000000000001,0.7857950382950383
2,LR,2,1,False,No,0.6428571428571429,0.5,0.4,0.5354552854552855
3,LR,2,1,False,No,0.6428571428571429,0.5,0.4888888888888889,0.5874227624227625
4,LR,2,1,False,No,0.6428571428571429,0.5,0.5777777777777777,0.7619607244607245
5,LR,2,1,False,No,0.6428571428571429,0.5,0.42222222222222217,0.6305344347011015
6,LR,2,1,False,No,0.6428571428571429,0.5,0.4444444444444444,0.5603590853590854
7,LR,2,1,False,No,0.6428571428571429,0.5,0.33333333333333326,0.5928139761473095
8,LR,2,1,False,No,0.6428571428571429,0.5,0.5333333333333333,0.7157462907462908
9,LR,2,1,False,No,0.6428571428571429,0.5,0.5333333333333333,0.7321988196988198
0,GB,2,1,False,No,0.6,0.55,-1.0,-1.0
1,GB,2,1,False,No,0.5333333333333333,0.5,-1.0,-1.0
2,GB,2,1,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
3,GB,2,1,False,No,0.7142857142857143,0.7333333333333334,-1.0,-1.0
4,GB,2,1,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
5,GB,2,1,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
6,GB,2,1,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
7,GB,2,1,False,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
8,GB,2,1,False,No,0.6428571428571429,0.5,-1.0,-1.0
9,GB,2,1,False,No,0.7857142857142857,0.7,-1.0,-1.0
0,RFC,2,1,False,No,0.5333333333333333,0.4,-1.0,-1.0
1,RFC,2,1,False,No,0.6666666666666666,0.55,-1.0,-1.0
2,RFC,2,1,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
3,RFC,2,1,False,No,0.6428571428571429,0.5444444444444444,-1.0,-1.0
4,RFC,2,1,False,No,0.7857142857142857,0.7,-1.0,-1.0
5,RFC,2,1,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
6,RFC,2,1,False,No,0.7142857142857143,0.6,-1.0,-1.0
7,RFC,2,1,False,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
8,RFC,2,1,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
9,RFC,2,1,False,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
0,SVC,2,2,True,No,0.6666666666666666,0.55,-1.0,-1.0
1,SVC,2,2,True,No,0.5333333333333333,0.5,-1.0,-1.0
2,SVC,2,2,True,No,0.42857142857142855,0.4666666666666667,-1.0,-1.0
3,SVC,2,2,True,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
4,SVC,2,2,True,No,0.42857142857142855,0.3333333333333333,-1.0,-1.0
5,SVC,2,2,True,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
6,SVC,2,2,True,No,0.5,0.43333333333333335,-1.0,-1.0
7,SVC,2,2,True,No,0.8571428571428571,0.8,-1.0,-1.0
8,SVC,2,2,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
9,SVC,2,2,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
0,RBF,2,2,True,No,0.6,0.45,-1.0,-1.0
1,RBF,2,2,True,No,0.6666666666666666,0.5,-1.0,-1.0
2,RBF,2,2,True,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,2,2,True,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
4,RBF,2,2,True,No,0.42857142857142855,0.3333333333333333,-1.0,-1.0
5,RBF,2,2,True,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
6,RBF,2,2,True,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,2,2,True,No,0.6428571428571429,0.5,-1.0,-1.0
8,RBF,2,2,True,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,2,2,True,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,2,2,True,No,0.6666666666666666,0.5,0.52,0.6948801198801199
1,LR,2,2,True,No,0.6666666666666666,0.5,0.62,0.8350874125874125
2,LR,2,2,True,No,0.6428571428571429,0.5,0.7777777777777778,0.8919040835707504
3,LR,2,2,True,No,0.6428571428571429,0.5,0.6666666666666666,0.83475320975321
4,LR,2,2,True,No,0.6428571428571429,0.5,0.42222222222222217,0.5574524241190908
5,LR,2,2,True,No,0.6428571428571429,0.5,0.42222222222222217,0.5562067562067563
6,LR,2,2,True,No,0.6428571428571429,0.5,0.6666666666666666,0.8493284493284494
7,LR,2,2,True,No,0.6428571428571429,0.5,0.6,0.7079093745760412
8,LR,2,2,True,No,0.6428571428571429,0.5,0.42222222222222217,0.6323010323010323
9,LR,2,2,True,No,0.6428571428571429,0.5,0.9333333333333333,0.9602733686067022
0,GB,2,2,True,No,0.4666666666666667,0.35,-1.0,-1.0
1,GB,2,2,True,No,0.5333333333333333,0.4,-1.0,-1.0
2,GB,2,2,True,No,0.7857142857142857,0.7444444444444445,-1.0,-1.0
3,GB,2,2,True,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
4,GB,2,2,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
5,GB,2,2,True,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
6,GB,2,2,True,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
7,GB,2,2,True,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
8,GB,2,2,True,No,0.42857142857142855,0.37777777777777777,-1.0,-1.0
9,GB,2,2,True,No,0.7142857142857143,0.6,-1.0,-1.0
0,RFC,2,2,True,No,0.6666666666666666,0.5,-1.0,-1.0
1,RFC,2,2,True,No,0.6666666666666666,0.6000000000000001,-1.0,-1.0
2,RFC,2,2,True,No,0.7857142857142857,0.7444444444444445,-1.0,-1.0
3,RFC,2,2,True,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
4,RFC,2,2,True,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
5,RFC,2,2,True,No,0.8571428571428571,0.8444444444444444,-1.0,-1.0
6,RFC,2,2,True,No,0.35714285714285715,0.2777777777777778,-1.0,-1.0
7,RFC,2,2,True,No,0.6428571428571429,0.6333333333333333,-1.0,-1.0
8,RFC,2,2,True,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
9,RFC,2,2,True,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
0,SVC,2,2,False,No,0.6,0.5,-1.0,-1.0
1,SVC,2,2,False,No,0.6,0.45,-1.0,-1.0
2,SVC,2,2,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
3,SVC,2,2,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
4,SVC,2,2,False,No,0.6428571428571429,0.6333333333333333,-1.0,-1.0
5,SVC,2,2,False,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
6,SVC,2,2,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
7,SVC,2,2,False,No,0.7142857142857143,0.6,-1.0,-1.0
8,SVC,2,2,False,No,0.5,0.3888888888888889,-1.0,-1.0
9,SVC,2,2,False,No,0.5714285714285714,0.4444444444444444,-1.0,-1.0
0,RBF,2,2,False,No,0.6666666666666666,0.5,-1.0,-1.0
1,RBF,2,2,False,No,0.6666666666666666,0.5,-1.0,-1.0
2,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
3,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
4,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
5,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
6,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
7,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
8,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
9,RBF,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
0,LR,2,2,False,No,0.6666666666666666,0.5,0.7,0.8383080808080808
1,LR,2,2,False,No,0.6666666666666666,0.5,0.5,0.6861796536796537
2,LR,2,2,False,No,0.6428571428571429,0.5,0.3555555555555555,0.5379668171334838
3,LR,2,2,False,No,0.6428571428571429,0.5,0.5111111111111111,0.6764559514559514
4,LR,2,2,False,No,0.6428571428571429,0.5,0.26666666666666666,0.5708572291905625
5,LR,2,2,False,No,0.6428571428571429,0.5,0.42222222222222217,0.5495125245125245
6,LR,2,2,False,No,0.6428571428571429,0.5,0.6666666666666666,0.8263283013283014
7,LR,2,2,False,No,0.6428571428571429,0.5,0.39999999999999997,0.546947496947497
8,LR,2,2,False,No,0.6428571428571429,0.5,0.3555555555555555,0.6043669293669294
9,LR,2,2,False,No,0.6428571428571429,0.5,0.6444444444444445,0.8342851592851594
0,GB,2,2,False,No,0.5333333333333333,0.44999999999999996,-1.0,-1.0
1,GB,2,2,False,No,0.6,0.5,-1.0,-1.0
2,GB,2,2,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
3,GB,2,2,False,No,0.5714285714285714,0.5777777777777777,-1.0,-1.0
4,GB,2,2,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
5,GB,2,2,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
6,GB,2,2,False,No,0.5,0.43333333333333335,-1.0,-1.0
7,GB,2,2,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
8,GB,2,2,False,No,0.5714285714285714,0.5333333333333333,-1.0,-1.0
9,GB,2,2,False,No,0.5,0.43333333333333335,-1.0,-1.0
0,RFC,2,2,False,No,0.6,0.5,-1.0,-1.0
1,RFC,2,2,False,No,0.8666666666666667,0.8500000000000001,-1.0,-1.0
2,RFC,2,2,False,No,0.7857142857142857,0.7,-1.0,-1.0
3,RFC,2,2,False,No,0.6428571428571429,0.5,-1.0,-1.0
4,RFC,2,2,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
5,RFC,2,2,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
6,RFC,2,2,False,No,0.7142857142857143,0.6444444444444444,-1.0,-1.0
7,RFC,2,2,False,No,0.7142857142857143,0.6888888888888889,-1.0,-1.0
8,RFC,2,2,False,No,0.6428571428571429,0.5888888888888889,-1.0,-1.0
9,RFC,2,2,False,No,0.5714285714285714,0.48888888888888893,-1.0,-1.0
