iter,max_vertex_scale,max_vertex_moment,centered_vertex_features,max_edge_scale,max_edge_moment,centered_edge_features,pca,MAE,MSE,RMSE
2,3,4,False,3,4,False,No,0.8137896867050483,1.0535598607832597,1.0264306409997996
3,3,4,False,3,4,False,No,0.8144842759298457,1.080700937205376,1.0395676684109485
4,3,4,False,3,4,False,No,0.8020664252018632,1.0226592512149262,1.0112661623998531
0,3,4,False,3,4,False,No,0.8170138239390101,1.0599278346322034,1.0295279669014357
1,3,4,False,3,4,False,No,0.8317152674037338,1.1428421456198457,1.0690379533112215
2,3,4,False,3,4,False,No,0.8069183080533672,1.0662771322995843,1.0326069592538993
3,3,4,False,3,4,False,No,0.782286915174609,0.9506539295972996,0.9750148355780539
4,3,4,False,3,4,False,No,0.8100252003452925,1.0338119178488103,1.0167654192825455
0,3,4,False,3,4,False,No,0.7937579779000914,1.0175337517882805,1.0087287800931828
1,3,4,False,3,4,False,No,0.8104395167717684,1.0724760226463075,1.0356041824202467
2,3,4,False,3,4,False,No,0.8314045933126222,1.0757131924876748,1.0371659425991941
3,3,4,False,3,4,False,No,0.778108175864283,0.9671789327017108,0.9834525574229348
4,3,4,False,3,4,False,No,0.8100662537685601,1.059802019936633,1.0294668619905318
0,3,4,False,3,4,False,No,0.8040667307703462,1.0320802285012753,1.0159134945955168
1,3,4,False,3,4,False,No,0.7755197088976913,0.977517137679584,0.9886946635233671
2,3,4,False,3,4,False,No,0.8322763676146383,1.1244652300414844,1.0604080488385046
3,3,4,False,3,4,False,No,0.8228405189951837,1.0790121625931737,1.0387551023187196
4,3,4,False,3,4,False,No,0.7781142724538475,0.9860171659393879,0.9929839706356735
0,3,4,False,3,4,False,No,0.7866689879524437,1.040500830462835,1.020049425499978
1,3,4,False,3,4,False,No,0.7915408831662203,1.0307685043341959,1.0152677008228892
2,3,4,False,3,4,False,No,0.8102366380909052,1.0462576635491567,1.0228673733916616
3,3,4,False,3,4,False,No,0.7853728104865046,0.9734444684596312,0.9866328944747541
4,3,4,False,3,4,False,No,0.8295983847268191,1.0741458540047168,1.0364100800381657
0,3,4,False,3,4,False,No,0.8001843516894313,1.01431294666264,1.0071310474127186
1,3,4,False,3,4,False,No,0.797741524806989,1.0156015804910865,1.0077705991400456
2,3,4,False,3,4,False,No,0.7812538500645771,0.9928313248823626,0.9964092155747871
3,3,4,False,3,4,False,No,0.774561313212184,0.9569029701842182,0.9782141739845207
4,3,4,False,3,4,False,No,0.8155784572724734,1.0735367304997785,1.0361161761596904
0,3,4,False,3,4,False,No,0.7931080863457045,1.041380898428818,1.0204807192832297
1,3,4,False,3,4,False,No,0.8075785642001441,0.994671795851551,0.9973323397200909
2,3,4,False,3,4,False,No,0.8108919732351242,1.032025333524585,1.0158864766914584
3,3,4,False,3,4,False,No,0.7859622176368287,0.990843882919336,0.9954114138984624
4,3,4,False,3,4,False,No,0.8195958746877982,1.0777931142885577,1.0381681531854836
0,3,4,False,3,4,False,No,0.802710719959857,1.006691392666506,1.003340118138663
1,3,4,False,3,4,False,No,0.794650184740567,1.0134620051569498,1.0067085005884027
2,3,4,False,3,4,False,No,0.7985937857389189,1.0666924830405595,1.03280805721129
3,3,4,False,3,4,False,No,0.7786686606037191,0.9934712090703396,0.9967302589318434
4,3,4,False,3,4,False,No,0.7824995051849112,0.9867877814241575,0.9933719250231292
0,3,4,False,3,4,False,No,0.8395728701100373,1.1276767071521703,1.0619212339680237
1,3,4,False,3,4,False,No,0.7817566974221782,0.96998249876208,0.98487689523213
2,3,4,False,3,4,False,No,0.8240452662210093,1.0577341493692276,1.0284620310780692
3,3,4,False,3,4,False,No,0.8157590806929569,1.0654773948161549,1.0322196446571605
4,3,4,False,3,4,False,No,0.8176881077349288,1.0514389419407664,1.025396967979117
0,3,4,False,3,4,False,No,0.8065060273917671,1.0418986081512513,1.0207343474926527
1,3,4,False,3,4,False,No,0.7753353076245083,1.002248755446188,1.0011237463201978
2,3,4,False,3,4,False,No,0.8254246563270436,1.0288321748017684,1.0143136471534673
3,3,4,False,3,4,False,No,0.8234072931791835,1.0653373905086712,1.0321518253186743
4,3,4,False,3,4,False,No,0.8020378952078606,1.0310840767202096,1.015423102317556
0,3,4,False,3,4,False,No,0.7934176910264639,1.039394624125195,1.0195070495711125
1,3,4,False,3,4,False,No,0.817496527817965,1.045181396585575,1.022341135133266
2,3,4,False,3,4,False,No,0.7976644031696938,1.0220159779254812,1.010948058965188
3,3,4,False,3,4,False,No,0.7921802090760939,1.01217254240196,1.006067861728005
4,3,4,False,3,4,False,No,0.8070738747925127,1.0277502765212907,1.0137801914228206
0,3,4,False,3,4,False,No,0.8012481861184169,1.0237756323595717,1.0118179838091295
1,3,4,False,3,4,False,No,0.8239769235529391,1.070501814302513,1.0346505759446099
2,3,4,False,3,4,False,No,0.7832030439501284,0.9906936103740225,0.99533592840509
3,3,4,False,3,4,False,No,0.8197667088240079,1.0307354165112101,1.0152514055696797
4,3,4,False,3,4,False,No,0.7995110940063042,1.041246761202492,1.0204149945990073
0,3,4,False,3,4,False,No,0.8206366884346978,1.059492586168142,1.0293165626609444
1,3,4,False,3,4,False,No,0.8090881351947367,1.0519279073278471,1.0256353676272318
2,3,4,False,3,4,False,No,0.7844223637321223,0.9882965841113489,0.994131069885329
3,3,4,False,3,4,False,No,0.7658645673540594,0.9453269321676955,0.9722792459821897
4,3,4,False,3,4,False,No,0.8158573614599937,1.0445004017393995,1.0220080243028424
0,3,4,False,3,4,False,No,0.7952359526568784,1.013913796670412,1.0069328660195833
1,3,4,False,3,4,False,No,0.8283168229480113,1.100085425160882,1.0488495722270577
2,3,4,False,3,4,False,No,0.8076495935805177,1.0915389297831262,1.0447674046327853
3,3,4,False,3,4,False,No,0.8195327644307018,1.064323863726819,1.0316607309221473
4,3,4,False,3,4,False,No,0.7563708949150039,0.9338827413494739,0.96637608690896
0,3,4,False,3,4,False,No,0.7895610182052416,0.9640832536147741,0.9818774127225731
1,3,4,False,3,4,False,No,0.7988624006041672,0.9958196063352248,0.9979076141282943
2,3,4,False,3,4,False,No,0.8028235353413885,1.0562746571377029,1.027752235287135
3,3,4,False,3,4,False,No,0.792964406172901,1.0208903792813293,1.0103912011104061
4,3,4,False,3,4,False,No,0.8095312685953006,1.0492119811187717,1.0243104905831881
0,3,4,False,3,4,False,No,0.7708491462804897,0.9350682878811648,0.9669892904687025
1,3,4,False,3,4,False,No,0.7962206599842313,1.0101721580066028,1.005073210272069
2,3,4,False,3,4,False,No,0.7802200526347474,0.9873631482425502,0.9936614857397615
3,3,4,False,3,4,False,No,0.8037246010326767,1.0080482907543726,1.0040160809241916
4,3,4,False,3,4,False,No,0.7865194109321684,1.0430809198222468,1.0213133308746376
0,3,4,False,3,4,False,No,0.7837249481555045,0.9940119812528955,0.997001495110662
1,3,4,False,3,4,False,No,0.8033469332671503,1.0227972303708348,1.0113343810880924
2,3,4,False,3,4,False,No,0.7641402011043275,0.9834631466933526,0.9916971043082422
3,3,4,False,3,4,False,No,0.8239444061564781,1.0515629948204956,1.0254574563678864
4,3,4,False,3,4,False,No,0.8142999287499937,1.049418834461737,1.0244114575997951
0,3,4,False,3,4,False,No,0.7805505975031862,0.991487676790467,0.9957347421831112
1,3,4,False,3,4,False,No,0.7661555816214153,0.9436883599497227,0.9714362356581736
2,3,4,False,3,4,False,No,0.7963941018895085,0.9962554522333935,0.9981259701227062
3,3,4,False,3,4,False,No,0.8135776577851075,1.0631540960039185,1.0310936407542812
4,3,4,False,3,4,False,No,0.7774822579915462,0.973252247579242,0.9865354771011745
0,3,5,True,3,5,True,No,0.8503915253062955,1.1610461710122095,1.077518524672411
1,3,5,True,3,5,True,No,0.7982458478304219,0.9952084440237512,0.9976013452395457
2,3,5,True,3,5,True,No,0.817683570942688,1.0950121347340853,1.0464282750069807
3,3,5,True,3,5,True,No,0.8216544793347622,1.0758255169999402,1.0372200909160698
4,3,5,True,3,5,True,No,0.8325409167424557,1.0723038334047046,1.035521044404557
0,3,5,True,3,5,True,No,0.8229537516712564,1.0864292247314151,1.0423191568475632
1,3,5,True,3,5,True,No,0.8145902751620968,1.027307242653659,1.0135616619888792
2,3,5,True,3,5,True,No,0.8214841080330316,1.0629007304738773,1.030970770911512
3,3,5,True,3,5,True,No,0.8264800746603103,1.0693760391953857,1.034106396458017
4,3,5,True,3,5,True,No,0.8244177762374588,1.1047261679488198,1.0510595453868539
0,3,5,True,3,5,True,No,0.8234368885185767,1.109244584176774,1.0532068097846568
1,3,5,True,3,5,True,No,0.829497909675827,1.069715176375422,1.0342703594203124
2,3,5,True,3,5,True,No,0.8235055412843899,1.0609695676517115,1.0300337701511109
3,3,5,True,3,5,True,No,0.8049018207745965,1.0588937088567012,1.029025611370631
4,3,5,True,3,5,True,No,0.8081616373472552,1.0145190115237719,1.0072333451210658
0,3,5,True,3,5,True,No,0.8189534200175211,1.0671478415318667,1.0330284805037404
1,3,5,True,3,5,True,No,0.8233726134467093,1.0672800319318343,1.033092460495107
2,3,5,True,3,5,True,No,0.8314163475990677,1.081961126326636,1.0401736039366871
3,3,5,True,3,5,True,No,0.8021927789785318,1.026662943159513,1.013243772820496
4,3,5,True,3,5,True,No,0.8171017767090161,1.0533313815998206,1.0263193370485721
0,3,5,True,3,5,True,No,0.8099523390346045,1.0557083600243595,1.0274766956113213
1,3,5,True,3,5,True,No,0.8161737176251211,1.022107434771166,1.0109932911603152
2,3,5,True,3,5,True,No,0.8180314334547336,1.0549472607077315,1.0271062558020623
3,3,5,True,3,5,True,No,0.8253418343134624,1.1208400004007062,1.0586973129278765
4,3,5,True,3,5,True,No,0.7933260967069315,0.9957993218785005,0.9978974505822231
0,3,5,True,3,5,True,No,0.8089221266296704,1.0336805105370546,1.0167007969589945
1,3,5,True,3,5,True,No,0.8129525679418028,1.0467657298420365,1.0231156971926667
2,3,5,True,3,5,True,No,0.8211505414595619,1.0715593346738848,1.0351615017348186
3,3,5,True,3,5,True,No,0.7941356739135047,0.9953034077794086,0.9976489401484916
4,3,5,True,3,5,True,No,0.8625164526143135,1.1732050060831682,1.0831458840263246
0,3,5,True,3,5,True,No,0.828360399016158,1.1017414111876676,1.0496387050731635
1,3,5,True,3,5,True,No,0.8048727040195786,1.0247181593347223,1.0122836358129683
2,3,5,True,3,5,True,No,0.8273461206825063,1.0517999161053568,1.0255729696639615
3,3,5,True,3,5,True,No,0.7996744409739239,0.9897186780875045,0.9948460574820128
4,3,5,True,3,5,True,No,0.7896898691548441,1.0161165307623572,1.0080260565889938
0,3,5,True,3,5,True,No,0.8334231823459534,1.0801477731392302,1.039301579494244
1,3,5,True,3,5,True,No,0.8103225149018217,1.0338010014268053,1.0167600510576746
2,3,5,True,3,5,True,No,0.7823369411870899,0.9789462699134022,0.9894171364563089
3,3,5,True,3,5,True,No,0.83020746173085,1.1048161661288747,1.0511023575888672
4,3,5,True,3,5,True,No,0.803911835783657,1.020221112762766,1.0100599550337426
0,3,5,True,3,5,True,No,0.8272735841120205,1.0363928335975732,1.0180338076889064
1,3,5,True,3,5,True,No,0.7853334074746334,0.9949164893678487,0.9974550061871706
2,3,5,True,3,5,True,No,0.8357277757524446,1.1236917709019445,1.0600432872774321
3,3,5,True,3,5,True,No,0.8159700577447376,1.0667817480143995,1.0328512710039135
4,3,5,True,3,5,True,No,0.7869970496805186,0.9538740558673497,0.9766647612499131
0,3,5,True,3,5,True,No,0.7997246194299387,0.9937705967990073,0.9968804325489629
1,3,5,True,3,5,True,No,0.8363735671125961,1.0901648477263377,1.0441095956490094
2,3,5,True,3,5,True,No,0.8050148567357551,1.037800972098958,1.0187251700527273
3,3,5,True,3,5,True,No,0.8155023670842232,1.0568502010594438,1.0280321984546223
4,3,5,True,3,5,True,No,0.8277929398347732,1.0613979297911078,1.0302416851356326
0,3,5,True,3,5,True,No,0.8393892559519153,1.1306779109759841,1.063333395965717
1,3,5,True,3,5,True,No,0.8283175305541751,1.0459092780480692,1.0226970607408967
2,3,5,True,3,5,True,No,0.8283174774670968,1.121516716709882,1.0590168632792785
3,3,5,True,3,5,True,No,0.8151839539555039,1.049811059606288,1.0246028789761856
4,3,5,True,3,5,True,No,0.8189998191983459,1.0855032648824263,1.0418748796676243
0,3,5,True,3,5,True,No,0.8350435073669931,1.085787884042392,1.0420114606099071
1,3,5,True,3,5,True,No,0.8424189815809738,1.122939702667711,1.0596884932222823
2,3,5,True,3,5,True,No,0.8461970582652811,1.1253405902243598,1.0608207154012217
3,3,5,True,3,5,True,No,0.7951531686707668,1.0324922710473166,1.0161162684689762
4,3,5,True,3,5,True,No,0.7933870265174094,0.9762378350607095,0.9880474862377362
0,3,5,True,3,5,True,No,0.8107122801892569,1.069536198925093,1.0341838322682737
1,3,5,True,3,5,True,No,0.8424197104208813,1.1009451379119144,1.0492593282463178
2,3,5,True,3,5,True,No,0.7964827642916915,0.9823667322045976,0.9911441530900525
3,3,5,True,3,5,True,No,0.7965448691680784,1.0350124389231081,1.0173556108476072
4,3,5,True,3,5,True,No,0.8278886925177438,1.095526079725086,1.0466738172540127
0,3,5,True,3,5,True,No,0.8063012183729411,1.053437999871002,1.0263712777893788
1,3,5,True,3,5,True,No,0.7985874303604571,1.0040707106175843,1.002033288178384
2,3,5,True,3,5,True,No,0.8125297363439786,1.0294809570717791,1.0146334101890095
3,3,5,True,3,5,True,No,0.8260164263011223,1.1189859602944126,1.057821327207205
4,3,5,True,3,5,True,No,0.8651741082281645,1.1770997243890637,1.0849422677677665
0,3,5,True,3,5,True,No,0.8119993458355106,1.0697436141971142,1.034284107098777
1,3,5,True,3,5,True,No,0.7822459396367799,0.9654388610382337,0.9825674842158343
2,3,5,True,3,5,True,No,0.8378522232075305,1.0927793113142679,1.0453608522009363
3,3,5,True,3,5,True,No,0.8303877488575121,1.0709947643396507,1.034888769066343
4,3,5,True,3,5,True,No,0.8255863782270224,1.1055057336612781,1.0514303275354377
0,3,5,True,3,5,True,No,0.8168536028025893,1.0664985520358656,1.0327141676358786
1,3,5,True,3,5,True,No,0.7998775144776108,1.000099560106091,1.0000497788140803
2,3,5,True,3,5,True,No,0.8136628285444597,1.0569492085645926,1.0280803512199777
3,3,5,True,3,5,True,No,0.8403830339440443,1.0769140475315593,1.0377446928467327
4,3,5,True,3,5,True,No,0.8045176354589513,1.0667830907765237,1.0328519210305627
0,3,5,True,3,5,True,No,0.8143681564736823,1.0351984466379156,1.0174470239958027
1,3,5,True,3,5,True,No,0.832172452194802,1.0665776119401291,1.032752444654637
2,3,5,True,3,5,True,No,0.7904612083210787,1.0005516268658798,1.0002757754069025
3,3,5,True,3,5,True,No,0.8077908933053471,1.0752083763739282,1.0369225508078836
4,3,5,True,3,5,True,No,0.8385245844369204,1.1211946794895584,1.0588648069935833
0,3,5,True,3,5,True,No,0.8174610299436816,1.0885959089002264,1.0433579965190407
1,3,5,True,3,5,True,No,0.7928474947561256,0.985194266946958,0.9925695275127874
2,3,5,True,3,5,True,No,0.8525473153847865,1.1638328133418971,1.0788108329739265
3,3,5,True,3,5,True,No,0.8044162314531211,0.9953414700952354,0.9976680159728664
4,3,5,True,3,5,True,No,0.839970139626391,1.1098000446543486,1.0534704764037521
0,3,5,True,3,5,True,No,0.814464603881832,1.0350073165745588,1.017353093362653
1,3,5,True,3,5,True,No,0.8167333848954308,1.0697187563403536,1.0342720900905882
2,3,5,True,3,5,True,No,0.8282727041335309,1.078361900097554,1.0384420542801385
3,3,5,True,3,5,True,No,0.8190866382974752,1.051007404524952,1.0251865218217375
4,3,5,True,3,5,True,No,0.7979055878206788,1.0172820807684921,1.0086040257546527
0,3,5,True,3,5,True,No,0.813297201222784,1.0187309311526596,1.009322015589009
1,3,5,True,3,5,True,No,0.8038140838470323,1.0238540221645427,1.01185672017561
2,3,5,True,3,5,True,No,0.8202193942254544,1.0603874156938076,1.0297511426037884
3,3,5,True,3,5,True,No,0.8432229755334512,1.1148120245297075,1.0558465913804465
4,3,5,True,3,5,True,No,0.7969841665421304,1.0512862021273617,1.025322486892471
0,3,5,True,3,5,True,No,0.7995056635048,1.0165257422383043,1.0082290127933753
1,3,5,True,3,5,True,No,0.8204157629708038,1.062800714620429,1.0309222641016291
2,3,5,True,3,5,True,No,0.8096239655733354,1.0567090957970795,1.027963567349096
3,3,5,True,3,5,True,No,0.8426157069653212,1.124048991584809,1.060211767329909
4,3,5,True,3,5,True,No,0.8503782456653179,1.1448014324598739,1.0699539394104187
0,3,5,True,3,5,True,No,0.8183143346572392,1.0721205267399996,1.0354325312351353
1,3,5,True,3,5,True,No,0.7921194443844681,1.0006154323168719,1.000307668828382
2,3,5,True,3,5,True,No,0.8311168992385937,1.1120446838380156,1.0545352928366198
3,3,5,True,3,5,True,No,0.8318732628172121,1.0818933649338847,1.0401410312711852
4,3,5,True,3,5,True,No,0.8186941050620339,1.0261203766353093,1.0129760000292747
0,3,5,True,3,5,True,No,0.8598508849537283,1.1711175772574318,1.0821818596046746
1,3,5,True,3,5,True,No,0.8199250226496444,1.0881114020850762,1.0431257844023778
2,3,5,True,3,5,True,No,0.7892651022363245,1.0151549659934993,1.0075489893764469
3,3,5,True,3,5,True,No,0.7824391590043539,0.9497631155245221,0.9745579077327945
4,3,5,True,3,5,True,No,0.8235659078474289,1.0630342285342769,1.0310355127415722
0,3,5,True,3,5,True,No,0.795550134735822,1.0387827616935656,1.0192069278088556
1,3,5,True,3,5,True,No,0.8094680116448395,1.1012074803693013,1.0493843339641111
2,3,5,True,3,5,True,No,0.7985431812058801,1.0011323553066074,1.000566017465418
3,3,5,True,3,5,True,No,0.8671021166800829,1.175489125553539,1.0841997627529434
4,3,5,True,3,5,True,No,0.8345572476981332,1.0524940302572603,1.0259113169554472
0,3,5,True,3,5,True,No,0.8168469690126463,1.058144428338804,1.0286614741200353
1,3,5,True,3,5,True,No,0.8149832186223275,1.0686467728719655,1.033753729314659
2,3,5,True,3,5,True,No,0.8316832641685253,1.101002269888615,1.0492865528008137
3,3,5,True,3,5,True,No,0.7996147797644542,1.0024559066353682,1.001227200307387
4,3,5,True,3,5,True,No,0.7964852926156186,1.00268984492471,1.001344019268458
0,3,5,True,3,5,True,No,0.82413688299039,1.0527451367443468,1.026033691817353
1,3,5,True,3,5,True,No,0.792628388754384,1.0373471906013652,1.0185024254273356
2,3,5,True,3,5,True,No,0.844861017209719,1.140734769582996,1.0680518571600333
3,3,5,True,3,5,True,No,0.8190500147079101,1.049255974569874,1.024331965023973
4,3,5,True,3,5,True,No,0.8128764286939388,1.0248745883995591,1.0123608982964323
0,3,5,True,3,5,True,No,0.8048131602187322,1.0306013970365056,1.0151854003267116
1,3,5,True,3,5,True,No,0.8124486915384829,1.0530021769338311,1.0261589433093838
2,3,5,True,3,5,True,No,0.8425764019057168,1.0759052545554026,1.0372585283117235
3,3,5,True,3,5,True,No,0.779264610842205,1.0078004987935876,1.0038926729454636
4,3,5,True,3,5,True,No,0.8251727023870357,1.0671723963813764,1.0330403653204343
0,3,5,True,3,5,True,No,0.7764347771118705,0.9571586164708733,0.9783448351531648
1,3,5,True,3,5,True,No,0.8540615927398064,1.1094270924198766,1.0532934502881315
2,3,5,True,3,5,True,No,0.8292996580424467,1.0973994893253476,1.0475683697617773
3,3,5,True,3,5,True,No,0.7923801024115795,1.0222993142823444,1.011088183237419
4,3,5,True,3,5,True,No,0.8071235845769782,1.002261606050895,1.0011301643896737
0,3,5,True,3,5,True,No,0.8186112697156014,1.0077417505957398,1.0038634123204908
1,3,5,True,3,5,True,No,0.7863601148081186,1.0016319058803371,1.0008156203219138
2,3,5,True,3,5,True,No,0.8151245829781728,1.053139238029561,1.0262257246968431
3,3,5,True,3,5,True,No,0.8291998595573264,1.1092962737446466,1.0532313486336449
4,3,5,True,3,5,True,No,0.804548718577925,1.0326514999788865,1.0161946171766933
0,3,5,True,3,5,True,No,0.8160381705334451,1.063599047249841,1.0313093848355308
1,3,5,True,3,5,True,No,0.8479873608257835,1.109626670665096,1.0533881861237555
2,3,5,True,3,5,True,No,0.7955675249902873,0.993650732580766,0.9968203110795676
3,3,5,True,3,5,True,No,0.8109213272939539,1.0275851519019785,1.013698748101219
4,3,5,True,3,5,True,No,0.7842060155008768,0.9716800239515703,0.9857383141339137
0,3,5,True,3,5,True,No,0.8029037127238863,1.0455776689910397,1.0225349231156067
1,3,5,True,3,5,True,No,0.8279402154478945,1.058379153594756,1.028775560360352
2,3,5,True,3,5,True,No,0.8077609391462582,1.0361592183059933,1.0179190627481114
3,3,5,True,3,5,True,No,0.8176566484658611,1.0557908198135666,1.0275168221560007
4,3,5,True,3,5,True,No,0.8418935105700412,1.1669075427268902,1.0802349479288709
0,3,5,True,3,5,True,No,0.8249339715740357,1.086938250667812,1.0425633077505712
1,3,5,True,3,5,True,No,0.8102469357506469,0.9979419311160852,0.9989704355565711
2,3,5,True,3,5,True,No,0.8247416697840163,1.077657009039063,1.038102600439409
3,3,5,True,3,5,True,No,0.8365369426696897,1.1252482427756685,1.0607771880916692
4,3,5,True,3,5,True,No,0.8131945400888831,1.042381295449382,1.020970761309736
0,3,5,True,3,5,True,No,0.7895787101098865,0.9916823018082103,0.9958324667373575
1,3,5,True,3,5,True,No,0.7921420562690663,0.9917383999743181,0.995860632806779
2,3,5,True,3,5,True,No,0.8147282145060486,1.0317338539449783,1.0157430058558012
3,3,5,True,3,5,True,No,0.8134926112824462,1.088191617977133,1.0431642334633282
4,3,5,True,3,5,True,No,0.8273580977821,1.1026443451717363,1.050068733546398
0,3,5,True,3,5,True,No,0.8506210728409845,1.151129384808907,1.072906978637434
1,3,5,True,3,5,True,No,0.8249786916374807,1.0751469513728744,1.036892931489493
2,3,5,True,3,5,True,No,0.8416983840922534,1.1351918902947151,1.0654538424045947
3,3,5,True,3,5,True,No,0.7930271601333844,0.9719597919677686,0.9858802117741123
4,3,5,True,3,5,True,No,0.7925886974379796,0.9994655586975941,0.999732743635815
0,3,5,True,3,5,True,No,0.837877123952503,1.1145817499954245,1.0557375384040413
1,3,5,True,3,5,True,No,0.7853575179862146,0.9792247560527295,0.9895578588706825
2,3,5,True,3,5,True,No,0.810963237977029,1.0417505872355088,1.0206618378461638
3,3,5,True,3,5,True,No,0.8299768162164727,1.1019735237060515,1.049749267066213
4,3,5,True,3,5,True,No,0.7906288482290857,0.9986633800568989,0.9993314665599693
0,3,5,True,3,5,True,No,0.7642171981655543,0.9505314534821523,0.9749520262464981
1,3,5,True,3,5,True,No,0.8211560266761201,1.0763065266777523,1.037451939454427
2,3,5,True,3,5,True,No,0.8346567248314094,1.1058137978535125,1.0515768150037887
3,3,5,True,3,5,True,No,0.8114743505238792,1.0328436145137578,1.0162891392284765
4,3,5,True,3,5,True,No,0.8590655822226693,1.1608176890050919,1.0774124971454024
0,3,5,True,3,5,True,No,0.7920674700713592,0.983557233737031,0.9917445405632597
1,3,5,True,3,5,True,No,0.8473007690192206,1.1295709573250663,1.062812757415466
2,3,5,True,3,5,True,No,0.803334551000198,1.0307677698217725,1.0152673390894502
3,3,5,True,3,5,True,No,0.809203529837343,1.0433073815348393,1.0214241927499266
4,3,5,True,3,5,True,No,0.8219049211264778,1.0750693597321799,1.036855515359869
0,3,5,True,3,5,True,No,0.8075269586182309,1.080606031970483,1.0395220209165763
1,3,5,True,3,5,True,No,0.8130042701824253,1.0131324325211082,1.0065447990631655
2,3,5,True,3,5,True,No,0.7945569258648323,1.003490183638258,1.0017435717978218
3,3,5,True,3,5,True,No,0.8322412495261197,1.077171583151557,1.0378687697158813
4,3,5,True,3,5,True,No,0.7986949531161684,0.9798995973169594,0.9898987813493657
0,3,5,True,3,5,True,No,0.8008252856374621,1.033544099593349,1.0166337096483418
1,3,5,True,3,5,True,No,0.7861977723808287,0.9916998166469946,0.9958412607674954
2,3,5,True,3,5,True,No,0.791318018588959,0.9970028728270014,0.998500311881274
3,3,5,True,3,5,True,No,0.8239074642172803,1.0843549728282422,1.0413236638184318
4,3,5,True,3,5,True,No,0.8445775794665284,1.1099328527558465,1.0535335081314912
0,3,5,True,3,5,True,No,0.7969260609943438,1.014109031005095,1.0070298064134422
1,3,5,True,3,5,True,No,0.8063640396576447,1.0646655546786148,1.0318263200164137
2,3,5,True,3,5,True,No,0.802246395981848,1.0225233871502408,1.011198984943241
3,3,5,True,3,5,True,No,0.819875217433846,1.0636038544412436,1.0313117154581555
4,3,5,True,3,5,True,No,0.7733479686109684,0.9201194547508104,0.9592285727347838
0,3,5,True,3,5,True,No,0.8285744482726486,1.0723322117393643,1.0355347467561695
1,3,5,True,3,5,True,No,0.7703317782196883,0.9698994747921955,0.9848347449152043
2,3,5,True,3,5,True,No,0.8020150512809491,1.0357246439953294,1.017705578247132
3,3,5,True,3,5,True,No,0.8289795007126012,1.111805166033978,1.0544217211504978
4,3,5,True,3,5,True,No,0.8285178385592911,1.0606526824128217,1.0298799359210868
0,3,5,True,3,5,True,No,0.8296977675630217,1.1924706484087173,1.0920030441389426
1,3,5,True,3,5,True,No,0.7969349848674692,0.9945985274586757,0.9972956068582052
2,3,5,True,3,5,True,No,0.8308548332690059,1.0822472586723575,1.0403111355130048
3,3,5,True,3,5,True,No,0.8301427660533185,1.0839700879678484,1.0411388418303529
4,3,5,True,3,5,True,No,0.8194616905990871,1.0360396307495263,1.0178603198619771
0,3,5,True,3,5,True,No,0.8180186033169724,1.0694387703945845,1.0341367271277935
1,3,5,True,3,5,True,No,0.7913970917338281,0.9923480359730983,0.996166670780095
2,3,5,True,3,5,True,No,0.8295566442259259,1.0745908231597183,1.0366247262918815
3,3,5,True,3,5,True,No,0.8095031866492749,1.030209144822379,1.0149921895376235
4,3,5,True,3,5,True,No,0.809644008313222,1.0671839250368236,1.0330459452690492
0,3,5,True,3,5,True,No,0.8168826371741007,1.0755664946424264,1.037095219660387
1,3,5,True,3,5,True,No,0.8329972339452183,1.1187659782398376,1.0577173432632356
2,3,5,True,3,5,True,No,0.8134288697534356,1.0182499260251818,1.0090837061538462
3,3,5,True,3,5,True,No,0.7973909268087964,0.9994201440841283,0.9997100300007639
4,3,5,True,3,5,True,No,0.8409030200097144,1.1136873980609614,1.0553138860362643
0,3,5,True,3,5,True,No,0.8149594243134307,1.0331104410190912,1.0164204056487114
1,3,5,True,3,5,True,No,0.8232141980864862,1.0695273311390958,1.034179544923944
2,3,5,True,3,5,True,No,0.8181102107692906,1.066777525213134,1.032849226757291
3,3,5,True,3,5,True,No,0.8030984058012679,1.0433170800745033,1.0214289402961438
4,3,5,True,3,5,True,No,0.802015117761908,1.0033134985372405,1.0016553791285905
0,3,5,True,3,5,True,No,0.8267601365029645,1.0471309959363038,1.02329418836242
1,3,5,True,3,5,True,No,0.8059096472837763,1.0689606839360108,1.0339055488467073
2,3,5,True,3,5,True,No,0.8513556947775323,1.1112932837477523,1.054178961916691
3,3,5,True,3,5,True,No,0.8089091605907711,1.0338785544018547,1.0167981876468184
4,3,5,True,3,5,True,No,0.7884305797540746,0.9928525206751806,0.99641985160633
0,3,5,True,3,5,True,No,0.8200143071178948,1.0600314024947188,1.029578264385335
1,3,5,True,3,5,True,No,0.8138471446475348,1.0402691825608872,1.0199358717884606
2,3,5,True,3,5,True,No,0.7709082260198692,0.9459331265952533,0.9725909348720321
3,3,5,True,3,5,True,No,0.8176909957019748,1.0365136389019018,1.0180931386184182
4,3,5,True,3,5,True,No,0.8303948206869393,1.0988941077186707,1.0482815021351233
0,3,5,True,3,5,True,No,0.8129635141942999,1.0225481812470267,1.0112112446205426
1,3,5,True,3,5,True,No,0.8146307058584389,1.0385186195019291,1.019077337350767
2,3,5,True,3,5,True,No,0.7688486511861157,0.9617581285846994,0.980692677949978
3,3,5,True,3,5,True,No,0.7930496315676252,0.9864155366357725,0.9931845430914501
4,3,5,True,3,5,True,No,0.8304384734048796,1.1179374491886531,1.0573256117150729
