iter,max_vertex_scale,max_vertex_moment,centered_vertex_features,pca,MAE,MSE,RMSE
39,4,4,False,Yes,0.814294744124463,1.0364467687568186,1.018060297210739
40,4,4,False,No,0.7911716444632759,0.9855465003185708,0.9927469467686973
40,4,4,False,Yes,0.7911716444632759,0.9855465003185708,0.9927469467686973
41,4,4,False,No,0.8046062557562665,0.9946034112133789,0.9972980553542551
41,4,4,False,Yes,0.8046062557562665,0.9946034112133789,0.9972980553542551
42,4,4,False,No,0.8014292830647688,1.0119293940047356,1.0059470135174793
42,4,4,False,Yes,0.8014292830647688,1.0119293940047356,1.0059470135174793
43,4,4,False,No,0.8125281570620607,1.0323592169473448,1.01605079447208
43,4,4,False,Yes,0.8125281570620607,1.0323592169473448,1.01605079447208
44,4,4,False,No,0.8051537866237308,1.0134796766485665,1.0067172774163393
44,4,4,False,Yes,0.8051537866237308,1.0134796766485665,1.0067172774163393
45,4,4,False,No,0.7942212445122849,1.0295461952726344,1.0146655583356687
45,4,4,False,Yes,0.7942212445122849,1.0295461952726344,1.0146655583356687
46,4,4,False,No,0.7966409741697219,1.007342111273291,1.0036643419357345
46,4,4,False,Yes,0.7966409741697219,1.007342111273291,1.0036643419357345
47,4,4,False,No,0.8159743615177275,1.0278261625743805,1.0138176180035443
47,4,4,False,Yes,0.8159743615177275,1.0278261625743805,1.0138176180035443
48,4,4,False,No,0.8392880041574259,1.092232786994211,1.045099414885594
48,4,4,False,Yes,0.8392880041574259,1.092232786994211,1.045099414885594
49,4,4,False,No,0.7948870752120034,1.0160558113037064,1.0079959381384958
49,4,4,False,Yes,0.7948870752120034,1.0160558113037064,1.0079959381384958
0,4,5,False,No,0.8205868207184851,1.068138944279725,1.0335080765430549
0,4,5,False,Yes,0.8205868207184851,1.068138944279725,1.0335080765430549
1,4,5,False,No,0.8053386159846778,1.0330890705281168,1.0164098929704082
1,4,5,False,Yes,0.8053386159846778,1.0330890705281168,1.0164098929704082
2,4,5,False,No,0.8266970163622436,1.0635290897751024,1.0312754674552782
2,4,5,False,Yes,0.8266970163622436,1.0635290897751024,1.0312754674552782
3,4,5,False,No,0.7846175630162311,0.9783092991671204,0.9890951921666187
3,4,5,False,Yes,0.7846175630162311,0.9783092991671204,0.9890951921666187
4,4,5,False,No,0.795974844883055,1.0182870192952629,1.0091020856658968
4,4,5,False,Yes,0.795974844883055,1.0182870192952629,1.0091020856658968
5,4,5,False,No,0.8142159369678502,1.0323554325864317,1.0160489321811386
5,4,5,False,Yes,0.8142159369678502,1.0323554325864317,1.0160489321811386
6,4,5,False,No,0.7971330806008904,0.9986018031082733,0.9993006570138305
6,4,5,False,Yes,0.7971330806008904,0.9986018031082733,0.9993006570138305
7,4,5,False,No,0.8226721641344176,1.4588191669704829,1.2078158663349654
7,4,5,False,Yes,0.8226721641344176,1.4588191669704829,1.2078158663349654
8,4,5,False,No,0.8096361890054431,1.0651794423983076,1.0320753084917338
8,4,5,False,Yes,0.8096361890054431,1.0651794423983076,1.0320753084917338
9,4,5,False,No,0.8047719391016015,1.0133583890339832,1.0066570364498444
9,4,5,False,Yes,0.8047719391016015,1.0133583890339832,1.0066570364498444
10,4,5,False,No,0.8118514517416189,1.0320528850230313,1.0159000369244167
10,4,5,False,Yes,0.8118514517416189,1.0320528850230313,1.0159000369244167
11,4,5,False,No,0.8385725854679901,1.3019288954287587,1.141020988163127
11,4,5,False,Yes,0.8385725854679901,1.3019288954287587,1.141020988163127
12,4,5,False,No,0.7885819817371275,0.9876919213728392,0.9938269071487446
12,4,5,False,Yes,0.7885819817371275,0.9876919213728392,0.9938269071487446
13,4,5,False,No,0.8101727787108098,1.0417854321114208,1.020678907449067
13,4,5,False,Yes,0.8101727787108098,1.0417854321114208,1.020678907449067
14,4,5,False,No,0.8169514452774681,1.03537690546062,1.0175347195357118
14,4,5,False,Yes,0.8169514452774681,1.03537690546062,1.0175347195357118
15,4,5,False,No,0.7922818299293426,0.9863539080975676,0.9931535168832498
15,4,5,False,Yes,0.7922818299293426,0.9863539080975676,0.9931535168832498
16,4,5,False,No,0.7992546808376858,1.0288458088486339,1.0143203679551318
16,4,5,False,Yes,0.7992546808376858,1.0288458088486339,1.0143203679551318
17,4,5,False,No,0.7965777186571708,1.031619674167442,1.0156867992483913
17,4,5,False,Yes,0.7965777186571708,1.031619674167442,1.0156867992483913
18,4,5,False,No,0.8039632622811858,1.025573779837916,1.0127061665843238
18,4,5,False,Yes,0.8039632622811858,1.025573779837916,1.0127061665843238
19,4,5,False,No,0.7752842311413295,0.9636152847261336,0.9816390806840025
19,4,5,False,Yes,0.7752842311413295,0.9636152847261336,0.9816390806840025
20,4,5,False,No,0.801716369520046,1.0446714380923106,1.0220916974970056
20,4,5,False,Yes,0.801716369520046,1.0446714380923106,1.0220916974970056
21,4,5,False,No,0.8146548017396196,1.04466747081548,1.0220897567315113
21,4,5,False,Yes,0.8146548017396196,1.04466747081548,1.0220897567315113
22,4,5,False,No,0.792966551889128,0.9982485231751588,0.9991238777925182
22,4,5,False,Yes,0.792966551889128,0.9982485231751588,0.9991238777925182
23,4,5,False,No,0.835601654641183,1.098465883361195,1.048077231582289
23,4,5,False,Yes,0.835601654641183,1.098465883361195,1.048077231582289
24,4,5,False,No,0.7871262235924581,0.9808600006053634,0.9903837643082419
24,4,5,False,Yes,0.7871262235924581,0.9808600006053634,0.9903837643082419
25,4,5,False,No,0.8221475217977452,1.0340075683636578,1.0168616269501263
25,4,5,False,Yes,0.8221475217977452,1.0340075683636578,1.0168616269501263
26,4,5,False,No,0.8051257109568843,1.0102881710617428,1.0051309223487968
26,4,5,False,Yes,0.8051257109568843,1.0102881710617428,1.0051309223487968
27,4,5,False,No,0.8034951913442685,1.0142780100188218,1.007113702626879
27,4,5,False,Yes,0.8034951913442685,1.0142780100188218,1.007113702626879
28,4,5,False,No,0.7976712237046836,1.0047538909414038,1.0023741272306483
28,4,5,False,Yes,0.7976712237046836,1.0047538909414038,1.0023741272306483
29,4,5,False,No,0.8130466929328093,1.0524977943605318,1.0259131514706943
29,4,5,False,Yes,0.8130466929328093,1.0524977943605318,1.0259131514706943
30,4,5,False,No,0.7944084754162292,1.0169716704079812,1.0084501328315552
30,4,5,False,Yes,0.7944084754162292,1.0169716704079812,1.0084501328315552
31,4,5,False,No,0.857741372410925,1.317569634311339,1.1478543611065557
31,4,5,False,Yes,0.857741372410925,1.317569634311339,1.1478543611065557
32,4,5,False,No,0.7615618196791664,0.9341115670659413,0.9664944733757878
32,4,5,False,Yes,0.7615618196791664,0.9341115670659413,0.9664944733757878
33,4,5,False,No,0.8002334672778507,1.0076222954344165,1.0038039128407583
33,4,5,False,Yes,0.8002334672778507,1.0076222954344165,1.0038039128407583
34,4,5,False,No,0.8080768054149992,1.0234913761940043,1.0116775060235372
34,4,5,False,Yes,0.8080768054149992,1.0234913761940043,1.0116775060235372
35,4,5,False,No,0.862529596856877,1.937448013738032,1.3919224165656763
35,4,5,False,Yes,0.862529596856877,1.937448013738032,1.3919224165656763
36,4,5,False,No,0.7920785855977688,1.009042790173045,1.004511219535673
36,4,5,False,Yes,0.7920785855977688,1.009042790173045,1.004511219535673
37,4,5,False,No,0.8114483194763275,1.0247844444563443,1.0123163756733091
37,4,5,False,Yes,0.8114483194763275,1.0247844444563443,1.0123163756733091
38,4,5,False,No,0.8277114436599149,1.0909012586775875,1.0444621863320795
38,4,5,False,Yes,0.8277114436599149,1.0909012586775875,1.0444621863320795
39,4,5,False,No,0.8036606477476445,1.0328308647659061,1.0162828665120287
39,4,5,False,Yes,0.8036606477476445,1.0328308647659061,1.0162828665120287
40,4,5,False,No,0.7857649379040328,0.9828584051276206,0.9913921550666116
40,4,5,False,Yes,0.7857649379040328,0.9828584051276206,0.9913921550666116
41,4,5,False,No,0.8031319055102518,1.022553313542342,1.011213782314275
41,4,5,False,Yes,0.8031319055102518,1.022553313542342,1.011213782314275
42,4,5,False,No,0.7683084054583903,0.9320039129112088,0.9654034974616618
42,4,5,False,Yes,0.7683084054583903,0.9320039129112088,0.9654034974616618
43,4,5,False,No,0.8001116706672746,1.011789020899635,1.0058772394778772
43,4,5,False,Yes,0.8001116706672746,1.011789020899635,1.0058772394778772
44,4,5,False,No,0.8413902292371616,1.505509011737589,1.2269918547967582
44,4,5,False,Yes,0.8413902292371616,1.505509011737589,1.2269918547967582
45,4,5,False,No,0.863673141759572,2.5812214609526642,1.6066180196153235
45,4,5,False,Yes,0.863673141759572,2.5812214609526642,1.6066180196153235
46,4,5,False,No,0.7981408899436038,1.0041134018189999,1.0020545902389748
46,4,5,False,Yes,0.7981408899436038,1.0041134018189999,1.0020545902389748
47,4,5,False,No,0.7778963978378423,0.9710763598511108,0.9854320675983256
47,4,5,False,Yes,0.7778963978378423,0.9710763598511108,0.9854320675983256
48,4,5,False,No,0.782439518761466,0.9617900717695405,0.9807089638468389
48,4,5,False,Yes,0.782439518761466,0.9617900717695405,0.9807089638468389
49,4,5,False,No,0.8072564753646329,1.041959457802504,1.0207641538585217
49,4,5,False,Yes,0.8072564753646329,1.041959457802504,1.0207641538585217
0,5,1,False,No,0.9095859912889617,1.276297681792178,1.12973345608253
1,5,1,False,No,0.8956960783768785,1.247272635169721,1.1168136080697266
2,5,1,False,No,0.9301927984992385,1.3351403022930337,1.1554827139741355
3,5,1,False,No,0.9240971736605137,1.300990876482798,1.1406098704126657
4,5,1,False,No,0.9093123555846746,1.278093114015939,1.130527803291869
5,5,1,False,No,0.904893429300867,1.2240894678001029,1.1063857680755402
6,5,1,False,No,0.9407002846324365,1.3194062591693103,1.1486541077144634
7,5,1,False,No,0.9273133053170359,1.3750126619920955,1.1726093390349983
8,5,1,False,No,0.9217395674636133,1.2981667818132163,1.1393712221278964
9,5,1,False,No,0.900077589473383,1.2417297703147319,1.1143292916883822
10,5,1,False,No,0.9104883128347564,1.281482773673976,1.132025959805682
11,5,1,False,No,0.9453544777599959,1.3519112381315401,1.1627171789096178
12,5,1,False,No,0.8944205979982661,1.2381257639735732,1.1127109975072473
13,5,1,False,No,0.9105553231806648,1.2762827862081325,1.1297268635418618
14,5,1,False,No,0.9256831431269619,1.3096276727787954,1.1443896507653306
15,5,1,False,No,0.8961766798832833,1.2429986422594153,1.1148984896659495
16,5,1,False,No,0.9261559099675657,1.354829303929931,1.163971350132782
17,5,1,False,No,0.9174017790062553,1.2768549346813267,1.1299800594175664
18,5,1,False,No,0.8998991501803879,1.26627440866177,1.125288589056945
19,5,1,False,No,0.9080260147119963,1.277240777843732,1.1301507765974115
20,5,1,False,No,0.9084795333810901,1.2605922061490835,1.1227609746286533
21,5,1,False,No,0.9058089670473862,1.2608173215672174,1.1228612209739979
22,5,1,False,No,0.8921595186719238,1.2159255315993405,1.1026901339902069
23,5,1,False,No,0.9201755665093264,1.32118285897466,1.1494271873305677
24,5,1,False,No,0.9263388751180602,1.2999180311826153,1.1401394788281893
25,5,1,False,No,0.9331510364747795,1.341548710388651,1.158252438110385
26,5,1,False,No,0.9095326955336328,1.2806474235637866,1.13165693722249
27,5,1,False,No,0.9210736822048505,1.3407225642169516,1.1578957484233854
28,5,1,False,No,0.9308526384422244,1.3314544604424963,1.153886675736615
29,5,1,False,No,0.8965128675463675,1.2466560907581035,1.1165375456105824
30,5,1,False,No,0.9086841832720433,1.2753769657763434,1.129325889978771
31,5,1,False,No,0.9358146948236165,1.3242619504588615,1.1507658104318452
32,5,1,False,No,0.9004696910567996,1.2275788643445313,1.1079615807168277
33,5,1,False,No,0.9000444846799913,1.2759810253710784,1.129593300870308
34,5,1,False,No,0.9198364238652422,1.3121726579781454,1.1455010510593804
35,5,1,False,No,0.9240302226362799,1.2904232838064396,1.1359679941822478
36,5,1,False,No,0.92030417597502,1.3052048352484382,1.1424556163144537
37,5,1,False,No,0.9285158758394962,1.3307240383501782,1.153570127192178
38,5,1,False,No,0.8995265661718057,1.2493069929080902,1.1177240235890478
39,5,1,False,No,0.9324032429848289,1.3117610996655513,1.1453213957948885
40,5,1,False,No,0.9075008595540229,1.2690216960583531,1.12650863115129
41,5,1,False,No,0.8797052514816943,1.2143486047061092,1.1019748657324764
42,5,1,False,No,0.9469651723047755,1.3543213927074054,1.1637531493866753
43,5,1,False,No,0.9077960023046966,1.2277151617412936,1.1080230871878498
44,5,1,False,No,0.9071390310054964,1.2646646603162943,1.124573101366156
45,5,1,False,No,0.9303634473074676,1.3333641814704025,1.154713895937172
46,5,1,False,No,0.9237954682988729,1.3245963030375743,1.150911075208495
47,5,1,False,No,0.9136332839956608,1.293960863462193,1.1375240056641411
48,5,1,False,No,0.8689488153883299,1.1770152062056427,1.0849033165244002
49,5,1,False,No,0.9455597072094757,1.3764008128882905,1.173201096525353
0,5,2,False,No,0.8174412397032477,1.0376411134305794,1.0186467068766185
1,5,2,False,No,0.8707162173825548,1.1927830375867536,1.0921460697117185
2,5,2,False,No,0.8457590665216755,1.1175949267718728,1.0571636234622683
3,5,2,False,No,0.8353206857599954,1.0959507317732247,1.04687665547247
4,5,2,False,No,0.8152215803775323,1.0580630602334415,1.0286219228819895
5,5,2,False,No,0.8254248167040686,1.0786269065173666,1.038569644519503
6,5,2,False,No,0.8366977446432803,1.09461564398222,1.0462388082948464
7,5,2,False,No,0.8300903177113564,1.0866859461635758,1.0424422987214093
8,5,2,False,No,0.830803452724496,1.0560244600805087,1.0276305075660748
9,5,2,False,No,0.8808273938031993,1.1710077079369996,1.0821310955411085
10,5,2,False,No,0.8316098306611429,1.0767632645336402,1.0376720409327989
11,5,2,False,No,0.8586098895067843,1.158433640895253,1.0763055518277571
12,5,2,False,No,0.8467870354443244,1.1258299772751543,1.0610513546832474
13,5,2,False,No,0.8531680044251523,1.130101755260908,1.0630624418447432
14,5,2,False,No,0.8321214916344479,1.0865554355423108,1.0423796983548321
15,5,2,False,No,0.8193760060152767,1.0560424294293844,1.027639250627079
16,5,2,False,No,0.8440019787665239,1.1319689781949398,1.063940307627707
17,5,2,False,No,0.799442346915641,0.9901688544818625,0.9950722860585871
18,5,2,False,No,0.8559173252311572,1.1254154259073514,1.0608559873551884
19,5,2,False,No,0.8592490888549457,1.167545559830587,1.0805302216183437
20,5,2,False,No,0.842081682903603,1.1360872896292789,1.0658739557889942
21,5,2,False,No,0.8289011628683441,1.0717091914655796,1.0352338824949556
22,5,2,False,No,0.8376723367824289,1.0688534093251472,1.03385366920331
23,5,2,False,No,0.8391203236326334,1.0665167722705873,1.0327229891266037
24,5,2,False,No,0.8420008169051304,1.0847914028132875,1.0415331981330636
25,5,2,False,No,0.8597645002751183,1.1647927793704276,1.0792556598741687
26,5,2,False,No,0.8229425522924102,1.069892176839532,1.0343559236740185
27,5,2,False,No,0.8395108628995686,1.088612106123215,1.0433657585541203
28,5,2,False,No,0.8241919262940349,1.0565358924105022,1.0278793180186583
29,5,2,False,No,0.8378813169196352,1.0926984541781672,1.0453221772153154
30,5,2,False,No,0.851103021809969,1.1061875836758877,1.0517545263396244
31,5,2,False,No,0.8483962916549939,1.1173962383276177,1.0570696468670442
32,5,2,False,No,0.8433172977213744,1.123828541673976,1.0601077971951607
33,5,2,False,No,0.8556146765303122,1.113533488382882,1.0552409622370058
34,5,2,False,No,0.8617021180361468,1.1485180064654439,1.071689323668685
35,5,2,False,No,0.818558969873394,1.059959382949477,1.0295432885262654
36,5,2,False,No,0.8373063873341213,1.0857939764177795,1.0420143839783496
37,5,2,False,No,0.8353756479051717,1.0883578025041682,1.04324388447964
38,5,2,False,No,0.8513334980904058,1.1499305187925113,1.0723481332069877
39,5,2,False,No,0.8429059798932307,1.1162789001835418,1.05654100733646
40,5,2,False,No,0.8610863461131472,1.1350659171137965,1.0653947236183388
41,5,2,False,No,0.8762653464032499,1.1753383491877591,1.0841302270427475
42,5,2,False,No,0.811133085691659,1.0666506992163716,1.0327878287510808
43,5,2,False,No,0.8404345627426122,1.1034822841822733,1.050467650231207
44,5,2,False,No,0.8451836952656822,1.09276372072547,1.0453533951374865
45,5,2,False,No,0.8415941331542491,1.1033530893155268,1.0504061544543266
46,5,2,False,No,0.8282250873706295,1.0965092525809745,1.0471433772798138
47,5,2,False,No,0.8157700083403909,1.0412209856153352,1.0204023645676912
48,5,2,False,No,0.8208502747753325,1.0507408995029797,1.0250565347838039
49,5,2,False,No,0.8793945237347685,1.20909588235471,1.0995889606369782
0,5,3,False,No,0.7981718186964822,1.0095280028326505,1.0047527073029714
0,5,3,False,Yes,0.7981718186964822,1.0095280028326505,1.0047527073029714
1,5,3,False,No,0.8048458907279428,1.032028284668622,1.0158879291873795
1,5,3,False,Yes,0.8048458907279428,1.032028284668622,1.0158879291873795
2,5,3,False,No,0.778530433672492,0.9602174659495859,0.9799068659569571
2,5,3,False,Yes,0.778530433672492,0.9602174659495859,0.9799068659569571
3,5,3,False,No,0.7695366344379577,0.946113221630045,0.9726835156565803
3,5,3,False,Yes,0.7695366344379577,0.946113221630045,0.9726835156565803
4,5,3,False,No,0.8280530441934022,1.0757648659139907,1.0371908531769796
4,5,3,False,Yes,0.8280530441934022,1.0757648659139907,1.0371908531769796
5,5,3,False,No,0.7751656952400114,0.9633376906560694,0.9814976773564313
5,5,3,False,Yes,0.7751656952400114,0.9633376906560694,0.9814976773564313
6,5,3,False,No,0.8262145692354971,1.0816956299093128,1.040045974901741
6,5,3,False,Yes,0.8262145692354971,1.0816956299093128,1.040045974901741
7,5,3,False,No,0.7750245060933815,0.9742396924085305,0.9870358111074443
7,5,3,False,Yes,0.7750245060933815,0.9742396924085305,0.9870358111074443
8,5,3,False,No,0.7675354137792488,0.951439153836578,0.9754174254320956
8,5,3,False,Yes,0.7675354137792488,0.951439153836578,0.9754174254320956
9,5,3,False,No,0.7802115802978896,0.945991974440224,0.9726211875340902
9,5,3,False,Yes,0.7802115802978896,0.945991974440224,0.9726211875340902
10,5,3,False,No,0.7951124531738472,0.9857711127637798,0.9928600670607011
10,5,3,False,Yes,0.7951124531738472,0.9857711127637798,0.9928600670607011
11,5,3,False,No,0.7967317272049201,1.002782554833823,1.001390310934664
11,5,3,False,Yes,0.7967317272049201,1.002782554833823,1.001390310934664
12,5,3,False,No,0.7852022419521443,1.0039517288539679,1.0019739162542944
12,5,3,False,Yes,0.7852022419521443,1.0039517288539679,1.0019739162542944
13,5,3,False,No,0.7790014282788479,0.9921649251451644,0.9960747588133957
13,5,3,False,Yes,0.7790014282788479,0.9921649251451644,0.9960747588133957
14,5,3,False,No,0.7863298960162848,0.9782355397804601,0.9890579051706023
14,5,3,False,Yes,0.7863298960162848,0.9782355397804601,0.9890579051706023
15,5,3,False,No,0.8038234773646378,1.0267349372103958,1.0132792987179773
15,5,3,False,Yes,0.8038234773646378,1.0267349372103958,1.0132792987179773
16,5,3,False,No,0.8030134741548077,1.0330513915709196,1.0163913574853536
16,5,3,False,Yes,0.8030134741548077,1.0330513915709196,1.0163913574853536
17,5,3,False,No,0.7810370003950059,0.9785051591535505,0.9891941968863094
17,5,3,False,Yes,0.7810370003950059,0.9785051591535505,0.9891941968863094
18,5,3,False,No,0.7725622725888613,0.9822962248273199,0.9911085837723937
18,5,3,False,Yes,0.7725622725888613,0.9822962248273199,0.9911085837723937
19,5,3,False,No,0.7870041904466119,0.998681936619215,0.9993407510049888
19,5,3,False,Yes,0.7870041904466119,0.998681936619215,0.9993407510049888
20,5,3,False,No,0.8055344755426733,1.0410583477859803,1.0203226684661966
20,5,3,False,Yes,0.8055344755426733,1.0410583477859803,1.0203226684661966
21,5,3,False,No,0.7893751818917493,0.9461587795291833,0.9727069340398388
21,5,3,False,Yes,0.7893751818917493,0.9461587795291833,0.9727069340398388
22,5,3,False,No,0.7984586147944049,1.113116771181072,1.0550434925542511
22,5,3,False,Yes,0.7984586147944049,1.113116771181072,1.0550434925542511
23,5,3,False,No,0.7693932393406755,0.955251452356845,0.9773696600349557
23,5,3,False,Yes,0.7693932393406755,0.955251452356845,0.9773696600349557
24,5,3,False,No,0.801417612015763,1.0128232915701254,1.0063912219262077
24,5,3,False,Yes,0.801417612015763,1.0128232915701254,1.0063912219262077
25,5,3,False,No,0.7972987321899186,1.025013334774708,1.0124294221202326
25,5,3,False,Yes,0.7972987321899186,1.025013334774708,1.0124294221202326
26,5,3,False,No,0.7807432938473207,1.0507119843735524,1.0250424305235137
26,5,3,False,Yes,0.7807432938473207,1.0507119843735524,1.0250424305235137
27,5,3,False,No,0.8268909095295125,1.059451330204257,1.029296522001438
27,5,3,False,Yes,0.8268909095295125,1.059451330204257,1.029296522001438
28,5,3,False,No,0.8043033713170027,1.0281952936684264,1.0139996517102097
28,5,3,False,Yes,0.8043033713170027,1.0281952936684264,1.0139996517102097
29,5,3,False,No,0.7914760158229737,1.0202831382102566,1.0100906584115392
29,5,3,False,Yes,0.7914760158229737,1.0202831382102566,1.0100906584115392
30,5,3,False,No,0.7937461000684125,0.9862879925337406,0.9931203313464791
30,5,3,False,Yes,0.7937461000684125,0.9862879925337406,0.9931203313464791
31,5,3,False,No,0.7941427036178355,1.0441295211928268,1.0218265612093016
31,5,3,False,Yes,0.7941427036178355,1.0441295211928268,1.0218265612093016
32,5,3,False,No,0.7747265870583152,0.9678901916570907,0.9838141042174028
32,5,3,False,Yes,0.7747265870583152,0.9678901916570907,0.9838141042174028
33,5,3,False,No,0.7892522420450946,1.0057259077681122,1.0028588673228713
33,5,3,False,Yes,0.7892522420450946,1.0057259077681122,1.0028588673228713
34,5,3,False,No,0.7792435252666919,0.9958182123549488,0.9979069156764817
34,5,3,False,Yes,0.7792435252666919,0.9958182123549488,0.9979069156764817
35,5,3,False,No,0.7909915135584716,0.9776583149057444,0.9887660567119729
35,5,3,False,Yes,0.7909915135584716,0.9776583149057444,0.9887660567119729
36,5,3,False,No,0.8111720283177581,1.0715250482882277,1.0351449407151772
36,5,3,False,Yes,0.8111720283177581,1.0715250482882277,1.0351449407151772
37,5,3,False,No,0.7882750157683469,0.9587139573369761,0.9791393962745938
37,5,3,False,Yes,0.7882750157683469,0.9587139573369761,0.9791393962745938
38,5,3,False,No,0.770980816766701,0.9433245813659262,0.9712489801106234
38,5,3,False,Yes,0.770980816766701,0.9433245813659262,0.9712489801106234
39,5,3,False,No,0.7911468591216243,0.9951115736926364,0.9975527924338824
39,5,3,False,Yes,0.7911468591216243,0.9951115736926364,0.9975527924338824
40,5,3,False,No,0.8073163947802502,1.0303877494506701,1.0150801689771454
40,5,3,False,Yes,0.8073163947802502,1.0303877494506701,1.0150801689771454
41,5,3,False,No,0.7750304460210613,0.9632392060852287,0.9814475055168406
41,5,3,False,Yes,0.7750304460210613,0.9632392060852287,0.9814475055168406
42,5,3,False,No,0.7859604594625814,0.948954915622558,0.9741431699819888
42,5,3,False,Yes,0.7859604594625814,0.948954915622558,0.9741431699819888
43,5,3,False,No,0.777370634167872,0.980133106949298,0.9900167205402634
43,5,3,False,Yes,0.777370634167872,0.980133106949298,0.9900167205402634
44,5,3,False,No,0.7842504172370205,0.95573986558508,0.9776194891598059
44,5,3,False,Yes,0.7842504172370205,0.95573986558508,0.9776194891598059
45,5,3,False,No,0.8042077797354216,0.9910005281767577,0.9954900944644088
45,5,3,False,Yes,0.8042077797354216,0.9910005281767577,0.9954900944644088
46,5,3,False,No,0.7872033653668484,0.9838099317257663,0.9918719331273399
46,5,3,False,Yes,0.7872033653668484,0.9838099317257663,0.9918719331273399
47,5,3,False,No,0.7955115571906202,1.00016570252046,1.0000828478283488
47,5,3,False,Yes,0.7955115571906202,1.00016570252046,1.0000828478283488
48,5,3,False,No,0.7848670990413642,0.9533901316552487,0.9764169865663177
48,5,3,False,Yes,0.7848670990413642,0.9533901316552487,0.9764169865663177
49,5,3,False,No,0.7711482953277721,0.9259884577503432,0.962282940589899
49,5,3,False,Yes,0.7711482953277721,0.9259884577503432,0.962282940589899
0,5,4,False,No,0.8337496380572158,1.0876714645780583,1.0429148884631279
0,5,4,False,Yes,0.8337496380572158,1.0876714645780583,1.0429148884631279
1,5,4,False,No,0.7902327921103783,0.9759369906143885,0.9878952326104163
1,5,4,False,Yes,0.7902327921103783,0.9759369906143885,0.9878952326104163
2,5,4,False,No,0.793182735774417,1.0443561292416748,1.0219374390057714
2,5,4,False,Yes,0.793182735774417,1.0443561292416748,1.0219374390057714
3,5,4,False,No,0.7897889875914753,0.9952476717564536,0.9976210060721724
3,5,4,False,Yes,0.7897889875914753,0.9952476717564536,0.9976210060721724
4,5,4,False,No,0.7889813366758968,0.9830231579039609,0.9914752432128403
4,5,4,False,Yes,0.7889813366758968,0.9830231579039609,0.9914752432128403
5,5,4,False,No,0.8029522946418209,1.0859025543819447,1.042066482707291
5,5,4,False,Yes,0.8029522946418209,1.0859025543819447,1.042066482707291
6,5,4,False,No,0.7801923485290013,0.9859499357105365,0.9929501174331652
6,5,4,False,Yes,0.7801923485290013,0.9859499357105365,0.9929501174331652
7,5,4,False,No,0.7498849253073713,0.94094504606032,0.9700232193408156
7,5,4,False,Yes,0.7498849253073713,0.94094504606032,0.9700232193408156
8,5,4,False,No,0.8150873303428181,1.064042634653547,1.031524422713077
8,5,4,False,Yes,0.8150873303428181,1.064042634653547,1.031524422713077
9,5,4,False,No,0.7574478347174216,0.902470748897182,0.9499846045579802
9,5,4,False,Yes,0.7574478347174216,0.902470748897182,0.9499846045579802
10,5,4,False,No,0.7955714192124693,1.0491400597289748,1.0242753827604054
10,5,4,False,Yes,0.7955714192124693,1.0491400597289748,1.0242753827604054
11,5,4,False,No,0.7794753442803403,0.9593709235492162,0.9794748202731993
11,5,4,False,Yes,0.7794753442803403,0.9593709235492162,0.9794748202731993
12,5,4,False,No,0.7854250459823139,1.009177589897848,1.0045783144672435
12,5,4,False,Yes,0.7854250459823139,1.009177589897848,1.0045783144672435
13,5,4,False,No,0.7714294807023313,0.9521802738389368,0.9757972503747573
13,5,4,False,Yes,0.7714294807023313,0.9521802738389368,0.9757972503747573
14,5,4,False,No,0.8069849884753308,1.035632391315062,1.0176602533827594
14,5,4,False,Yes,0.8069849884753308,1.035632391315062,1.0176602533827594
15,5,4,False,No,0.7933947680178164,1.0373890607912852,1.0185229800015734
15,5,4,False,Yes,0.7933947680178164,1.0373890607912852,1.0185229800015734
16,5,4,False,No,0.7845667724606318,0.9704341486896262,0.98510616112662
16,5,4,False,Yes,0.7845667724606318,0.9704341486896262,0.98510616112662
17,5,4,False,No,0.7906879781275756,0.9846053562313375,0.9922728234872391
17,5,4,False,Yes,0.7906879781275756,0.9846053562313375,0.9922728234872391
18,5,4,False,No,0.7404240778454412,0.8793205759878319,0.9377209478239419
18,5,4,False,Yes,0.7404240778454412,0.8793205759878319,0.9377209478239419
19,5,4,False,No,0.7890217148395084,1.0193336805610327,1.0096205626674968
19,5,4,False,Yes,0.7890217148395084,1.0193336805610327,1.0096205626674968
20,5,4,False,No,0.8294089548246918,1.0950263945685206,1.0464350885594962
20,5,4,False,Yes,0.8294089548246918,1.0950263945685206,1.0464350885594962
21,5,4,False,No,0.7977418045061246,1.0044580386974145,1.0022265406071695
21,5,4,False,Yes,0.7977418045061246,1.0044580386974145,1.0022265406071695
22,5,4,False,No,0.8057296490501197,1.0221056143565643,1.0109923908499827
22,5,4,False,Yes,0.8057296490501197,1.0221056143565643,1.0109923908499827
23,5,4,False,No,0.7730779905538842,0.9819041450726833,0.9909107654439341
23,5,4,False,Yes,0.7730779905538842,0.9819041450726833,0.9909107654439341
24,5,4,False,No,0.7923984675065789,0.9652423223560054,0.982467466309193
24,5,4,False,Yes,0.7923984675065789,0.9652423223560054,0.982467466309193
25,5,4,False,No,0.7983070458188732,0.9891659452050211,0.9945682204881781
25,5,4,False,Yes,0.7983070458188732,0.9891659452050211,0.9945682204881781
26,5,4,False,No,0.7944059592022735,1.0451672001173922,1.0223341919927125
